case,label,model,source_file,o3col_du,z_km,t_k,p_bar,o3_vmr,n_o3_cm3
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,71.5,197.339081925158,3.561e-06,1.441e-08,1883387.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,72.5,200.4465461745974,3.011e-06,1.016e-08,1105408.0
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,73.5,206.21561921642515,2.555e-06,6.729e-09,603860.4600000001
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,74.5,212.20325240698068,2.1779999999999997e-06,4.418e-09,328434.12
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,75.5,218.18995335833387,1.865e-06,2.902e-09,179662.82
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,76.5,226.88142478564683,1.6060000000000002e-06,1.81e-09,92798.7
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,77.5,235.99927372938322,1.3899999999999998e-06,1.123e-09,47907.18
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,78.5,245.07814106287202,1.21e-06,7.033e-10,25150.008
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,79.5,255.25144014929364,1.059e-06,4.356e-10,13089.779999999999
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,80.5,267.0934876733424,9.326e-07,2.653e-10,6709.437
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,81.5,278.874634374578,8.255e-07,1.638e-10,3511.872
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,82.5,290.6687184141922,7.344e-07,1.027e-10,1879.41
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,83.5,302.8668881388667,6.565e-07,6.466e-11,1015.162
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,84.5,315.808514734137,5.895e-07,4.083e-11,552.0216
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,85.5,328.9335371844603,5.318e-07,2.615e-11,306.2165
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,86.5,341.9818235808652,4.816e-07,1.698e-11,173.196
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,87.5,354.81233294579437,4.3769999999999996e-07,1.118e-11,99.89330000000001
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,88.5,367.34638982023876,3.993e-07,7.515e-12,59.165594999999996
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,89.5,379.5520197259192,3.653e-07,5.13e-12,35.76123
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,90.5,391.66038727206353,3.3510000000000003e-07,3.543e-12,21.955971
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,91.5,403.87191356395505,3.0830000000000003e-07,2.473e-12,13.673217000000001
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,92.5,416.14157873974807,2.844e-07,1.743e-12,8.62785
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,93.5,428.28991198085805,2.629e-07,1.241e-12,5.517486
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,94.5,438.5040578457783,2.435e-07,9.119e-13,3.6676618
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,95.5,448.59176120170514,2.26e-07,6.767e-13,2.4692783
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,96.5,458.63414871006245,2.101e-07,5.051e-13,1.6759218000000002
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,97.5,468.64870424657903,1.956e-07,3.789e-13,1.1454147
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,98.5,478.66587758176865,1.8240000000000002e-07,2.858e-13,0.7888080000000001
pal1,1% PAL,kasting,OUTPUT_PLOT.dat,103.4509,99.5,488.79294096364447,1.704e-07,2.191e-13,0.5532275
