case,model,wavelength_nm,sza_0,sza_5,sza_10,sza_15,sza_20,sza_25,sza_30,sza_35,sza_40,sza_45,sza_50,sza_55,sza_60,sza_65,sza_70,sza_75,sza_80,sza_85,irradiance_col1
pal0p1,atmos,412.5,1.547,1.54,1.518,1.483,1.433,1.371,1.296,1.209,1.111,1.004,0.8885,0.7664,0.64,0.5118,0.3857,0.2665,0.1613,0.07713,
pal0p1,atmos,413.5,1.5,1.493,1.472,1.438,1.39,1.329,1.257,1.173,1.078,0.974,0.862,0.7437,0.6211,0.4968,0.3744,0.2587,0.1565,0.07483,
pal0p1,atmos,414.5,1.541,1.534,1.513,1.477,1.428,1.366,1.292,1.205,1.108,1.001,0.8863,0.7647,0.6388,0.511,0.3852,0.2662,0.161,0.07694,
pal0p1,atmos,415.5,1.474,1.467,1.447,1.413,1.366,1.307,1.235,1.153,1.06,0.9579,0.848,0.7318,0.6114,0.4892,0.3688,0.2549,0.1541,0.07362,
pal0p1,atmos,416.5,1.604,1.596,1.574,1.538,1.487,1.422,1.345,1.255,1.154,1.043,0.9233,0.7969,0.6658,0.5329,0.4017,0.2776,0.1678,0.08015,
pal0p1,atmos,417.5,1.466,1.459,1.439,1.405,1.359,1.3,1.229,1.147,1.055,0.9536,0.8444,0.7289,0.6091,0.4875,0.3676,0.2541,0.1536,0.07329,
pal0p1,atmos,418.5,1.477,1.47,1.45,1.416,1.37,1.31,1.239,1.156,1.063,0.9613,0.8513,0.735,0.6143,0.4918,0.3709,0.2563,0.1549,0.07389,
pal0p1,atmos,419.5,1.526,1.519,1.498,1.463,1.415,1.353,1.28,1.194,1.099,0.9932,0.8797,0.7596,0.6349,0.5084,0.3835,0.265,0.1601,0.07636,
pal0p1,kasting,280.5,0.0004152,0.0004054,0.0003773,0.0003338,0.0002797,0.0002208,0.0001628,0.000111,6.899e-05,3.851e-05,1.903e-05,8.345e-06,3.447e-06,1.563e-06,8.822e-07,5.766e-07,3.84e-07,2.311e-07,
pal0p1,kasting,281.5,0.001493,0.00146,0.001366,0.001219,0.001034,0.0008299,0.0006256,0.0004385,0.0002824,0.0001647,8.584e-05,3.998e-05,1.74e-05,8.031e-06,4.468e-06,2.881e-06,1.904e-06,1.138e-06,
pal0p1,kasting,282.5,0.003065,0.003002,0.00282,0.002535,0.002174,0.001771,0.00136,0.0009767,0.0006484,0.0003926,0.0002142,0.000105,4.785e-05,2.251e-05,1.238e-05,7.877e-06,5.167e-06,3.068e-06,
pal0p1,kasting,283.5,0.004431,0.004344,0.004092,0.003697,0.003193,0.002625,0.002041,0.001489,0.001008,0.0006255,0.0003513,0.000178,8.356e-05,3.982e-05,2.175e-05,1.369e-05,8.932e-06,5.279e-06,
pal0p1,kasting,284.5,0.005247,0.005153,0.004879,0.004447,0.00389,0.003254,0.002587,0.001942,0.001362,0.0008836,0.000522,0.0002822,0.0001406,6.926e-05,3.757e-05,2.32e-05,1.494e-05,8.742e-06,
pal0p1,kasting,285.5,0.003718,0.003656,0.003475,0.003188,0.002815,0.002385,0.001928,0.001478,0.001065,0.0007133,0.0004398,0.0002479,0.0001291,6.542e-05,3.542e-05,2.152e-05,1.37e-05,7.948e-06,
pal0p1,kasting,286.5,0.01287,0.01267,0.01208,0.01113,0.009905,0.008474,0.006939,0.005405,0.003973,0.002729,0.001734,0.001012,0.0005456,0.000283,0.0001533,9.196e-05,5.795e-05,3.335e-05,
pal0p1,kasting,287.5,0.01892,0.01864,0.01783,0.01653,0.01482,0.01282,0.01065,0.008445,0.006348,0.004483,0.002945,0.001786,0.001002,0.0005356,0.0002918,0.0001726,0.0001072,6.111e-05,
pal0p1,kasting,288.5,0.02161,0.02132,0.01979,0.01908,0.01726,0.01511,0.01274,0.0103,0.007934,0.005772,0.003932,0.002487,0.001459,0.0008086,0.0004458,0.0002601,0.0001588,8.934e-05,
pal0p1,kasting,289.5,0.04113,0.04061,0.03908,0.03661,0.03333,0.02942,0.02509,0.02057,0.01611,0.01198,0.008371,0.005457,0.003306,0.001883,0.001051,0.0006078,0.0003658,0.0002035,
pal0p1,kasting,290.5,0.06759,0.06678,0.0644,0.06055,0.05542,0.04927,0.0424,0.03517,0.02796,0.02115,0.01511,0.0101,0.006289,0.003672,0.002074,0.001194,0.0007089,0.0003899,
pal0p1,kasting,291.5,0.07759,0.07673,0.07417,0.07003,0.06449,0.05779,0.05026,0.04224,0.03413,0.02635,0.01929,0.01327,0.008532,0.005135,0.002955,0.001696,0.0009915,0.0005373,
pal0p1,kasting,292.5,0.08114,0.08029,0.07777,0.07368,0.06818,0.06151,0.05395,0.04583,0.03754,0.02946,0.022,0.0155,0.01023,0.006321,0.003704,0.002128,0.001227,0.0006555,
pal0p1,kasting,293.5,0.1068,0.1058,0.1026,0.09756,0.0907,0.08234,0.0728,0.06248,0.05183,0.04132,0.03144,0.02265,0.01534,0.009724,0.005811,0.003354,0.001911,0.001005,
pal0p1,kasting,294.5,0.1096,0.1086,0.1055,0.1006,0.09385,0.08562,0.07618,0.06591,0.05521,0.04455,0.0344,0.02522,0.01743,0.01128,0.006855,0.003979,0.002248,0.001165,
pal0p1,kasting,295.5,0.1433,0.142,0.1382,0.1321,0.1237,0.1135,0.1016,0.08869,0.07508,0.06137,0.04814,0.03597,0.0254,0.01683,0.01044,0.006121,0.003433,0.001749,
pal0p1,kasting,296.5,0.1452,0.144,0.1403,0.1344,0.1263,0.1164,0.1048,0.09211,0.07866,0.065,0.05166,0.03921,0.0282,0.01906,0.01204,0.007134,0.003984,0.001999,
pal0p1,kasting,297.5,0.1729,0.1715,0.1674,0.1606,0.1514,0.14,0.1267,0.112,0.09643,0.08044,0.06467,0.04978,0.03638,0.02503,0.0161,0.009646,0.00538,0.002662,
pal0p1,kasting,298.5,0.138,0.1369,0.1338,0.1286,0.1215,0.1127,0.1025,0.09108,0.0789,0.06635,0.05387,0.04195,0.03109,0.02172,0.01419,0.008597,0.004798,0.002345,
pal0p1,kasting,299.5,0.2109,0.2094,0.2047,0.1969,0.1866,0.1737,0.1585,0.1416,0.1235,0.1046,0.08573,0.06752,0.0507,0.03597,0.02386,0.01464,0.008195,0.003961,
pal0p1,kasting,300.5,0.148,0.147,0.1438,0.1386,0.1315,0.1226,0.1123,0.1007,0.08822,0.07519,0.06205,0.04929,0.03739,0.02683,0.01802,0.01117,0.006273,0.003007,
pal0p1,kasting,301.5,0.2148,0.2133,0.2089,0.2016,0.1917,0.1793,0.1647,0.1483,0.1306,0.112,0.09316,0.0747,0.05731,0.04167,0.02837,0.01782,0.01007,0.004787,
pal0p1,kasting,302.5,0.2181,0.2166,0.2122,0.205,0.1951,0.1828,0.1683,0.152,0.1343,0.1157,0.09671,0.07803,0.06031,0.04422,0.03039,0.01925,0.01093,0.005172,
pal0p1,kasting,303.5,0.2917,0.2902,0.2845,0.2751,0.2623,0.2462,0.2273,0.2059,0.1827,0.1581,0.133,0.1081,0.08432,0.06247,0.04344,0.02783,0.01591,0.0075,
pal0p1,kasting,304.5,0.2779,0.2762,0.2708,0.2621,0.2501,0.235,0.2173,0.1973,0.1754,0.1523,0.1286,0.105,0.08226,0.06131,0.04291,0.02766,0.01589,0.007471,
pal0p1,kasting,305.5,0.2987,0.2968,0.2912,0.2821,0.2695,0.2538,0.2352,0.2141,0.1911,0.1666,0.1414,0.1162,0.09174,0.06901,0.04881,0.03182,0.01843,0.008657,
pal0p1,kasting,306.5,0.2854,0.2836,0.2784,0.2697,0.2579,0.243,0.2254,0.2055,0.1837,0.1605,0.1365,0.1125,0.08911,0.06729,0.0478,0.0313,0.01819,0.008538,
pal0p1,kasting,307.5,0.3474,0.3453,0.339,0.3288,0.3147,0.297,0.276,0.2522,0.2261,0.1982,0.1694,0.1403,0.1119,0.08517,0.06105,0.04037,0.02367,0.01112,
pal0p1,kasting,308.5,0.3642,0.3621,0.3556,0.3449,0.3303,0.3119,0.2901,0.2654,0.2382,0.2091,0.179,0.1486,0.1188,0.09068,0.06521,0.04327,0.02544,0.01196,
pal0p1,kasting,309.5,0.2869,0.2852,0.2802,0.272,0.2606,0.2463,0.2294,0.2102,0.189,0.1664,0.1428,0.119,0.09556,0.07332,0.05305,0.03545,0.02098,0.009882,
pal0p1,kasting,310.5,0.3605,0.3584,0.3522,0.3419,0.3278,0.3101,0.2891,0.2652,0.2388,0.2106,0.1812,0.1513,0.1219,0.09388,0.06822,0.0458,0.02723,0.01285,
pal0p1,kasting,311.5,0.4399,0.4373,0.4298,0.4175,0.4004,0.379,0.3535,0.3245,0.2925,0.2583,0.2225,0.1862,0.1503,0.116,0.08456,0.05695,0.03396,0.01605,
pal0p1,kasting,312.5,0.3904,0.3882,0.3816,0.3708,0.3558,0.3371,0.3148,0.2893,0.2613,0.2312,0.1997,0.1676,0.1358,0.1053,0.07713,0.05227,0.03137,0.01488,
pal0p1,kasting,313.5,0.4327,0.4302,0.423,0.411,0.3946,0.3739,0.3493,0.3212,0.2902,0.2569,0.222,0.1865,0.1512,0.1174,0.08609,0.0584,0.03509,0.01664,
pal0p1,kasting,314.5,0.3987,0.3965,0.3899,0.379,0.364,0.3452,0.3227,0.2971,0.2688,0.2384,0.2065,0.1739,0.1415,0.1102,0.08123,0.05541,0.03349,0.01595,
pal0p1,kasting,315.5,0.4059,0.4037,0.397,0.386,0.3708,0.3517,0.3289,0.3029,0.2741,0.2432,0.2108,0.1776,0.1446,0.1127,0.08309,0.0567,0.03429,0.01633,
pal0p1,kasting,316.5,0.3795,0.3775,0.3713,0.3611,0.347,0.3293,0.3082,0.2841,0.2574,0.2287,0.1985,0.1676,0.1368,0.107,0.07914,0.05424,0.03296,0.01576,
pal0p1,kasting,317.5,0.5361,0.5331,0.5244,0.51,0.4902,0.4652,0.4355,0.4015,0.3638,0.3233,0.2806,0.237,0.1934,0.1512,0.1119,0.07665,0.04656,0.02224,
pal0p1,kasting,318.5,0.3978,0.3957,0.3893,0.3787,0.3641,0.3457,0.3238,0.2988,0.2711,0.2412,0.2097,0.1774,0.1451,0.1138,0.08447,0.05811,0.03546,0.01701,
pal0p1,kasting,319.5,0.4798,0.4772,0.4695,0.4568,0.4392,0.4171,0.3908,0.3607,0.3273,0.2913,0.2534,0.2145,0.1755,0.1377,0.1023,0.07039,0.04297,0.02062,
pal0p1,kasting,320.5,0.5757,0.5726,0.5634,0.5482,0.5273,0.5008,0.4693,0.4333,0.3933,0.3502,0.3048,0.2581,0.2113,0.1659,0.1233,0.08493,0.05189,0.02492,
pal0p1,kasting,321.5,0.4634,0.4609,0.4536,0.4414,0.4247,0.4036,0.3784,0.3497,0.3177,0.2832,0.2468,0.2094,0.1718,0.1352,0.1008,0.06969,0.04277,0.02062,
pal0p1,kasting,322.5,0.4856,0.4831,0.4753,0.4626,0.445,0.4228,0.3963,0.366,0.3324,0.2961,0.2578,0.2185,0.179,0.1406,0.1046,0.07205,0.04405,0.02116,
pal0p1,kasting,323.5,0.4688,0.4663,0.4589,0.4467,0.4299,0.4087,0.3834,0.3544,0.3222,0.2874,0.2507,0.2129,0.1749,0.1378,0.1029,0.07121,0.04378,0.02115,
pal0p1,kasting,324.5,0.5511,0.5482,0.5395,0.5252,0.5055,0.4806,0.4508,0.4168,0.379,0.3381,0.2949,0.2504,0.2057,0.1621,0.121,0.08371,0.05144,0.02483,
pal0p1,kasting,325.5,0.6227,0.6195,0.6097,0.5935,0.5712,0.543,0.5095,0.471,0.4283,0.3821,0.3333,0.283,0.2324,0.1831,0.1365,0.09439,0.05794,0.02794,
pal0p1,kasting,326.5,0.7206,0.7168,0.7056,0.687,0.6614,0.629,0.5904,0.5462,0.4971,0.4438,0.3876,0.3296,0.2712,0.214,0.16,0.111,0.06841,0.03313,
pal0p1,kasting,327.5,0.6804,0.6769,0.6662,0.6487,0.6245,0.5939,0.5575,0.5157,0.4693,0.419,0.3658,0.311,0.2558,0.2017,0.1507,0.1044,0.06423,0.03105,
pal0p1,kasting,328.5,0.6277,0.6245,0.6147,0.5985,0.5762,0.5481,0.5145,0.476,0.4332,0.3868,0.3378,0.2872,0.2363,0.1864,0.1392,0.09643,0.05932,0.02868,
pal0p1,kasting,329.5,0.7865,0.7825,0.7703,0.7502,0.7224,0.6873,0.6454,0.5974,0.544,0.4862,0.425,0.3617,0.2979,0.2354,0.1762,0.1223,0.07546,0.0366,
pal0p1,kasting,330.5,0.7248,0.7211,0.7098,0.6913,0.6657,0.6334,0.5948,0.5505,0.5013,0.4479,0.3915,0.3331,0.2742,0.2166,0.162,0.1123,0.06917,0.0335,
pal0p1,kasting,331.5,0.7181,0.7143,0.7032,0.6849,0.6595,0.6275,0.5894,0.5455,0.4968,0.444,0.388,0.3302,0.2719,0.2147,0.1605,0.1113,0.0685,0.03316,
pal0p1,kasting,332.5,0.6897,0.6862,0.6756,0.658,0.6338,0.6032,0.5667,0.5247,0.4781,0.4275,0.3739,0.3184,0.2624,0.2075,0.1553,0.1079,0.06655,0.0323,
pal0p1,kasting,333.5,0.6547,0.6513,0.6413,0.6246,0.6016,0.5726,0.5379,0.4981,0.4538,0.4058,0.3549,0.3022,0.249,0.1968,0.1472,0.1021,0.06293,0.0305,
pal0p1,kasting,334.5,0.7273,0.7235,0.7124,0.6939,0.6684,0.6362,0.5978,0.5537,0.5045,0.4512,0.3947,0.3362,0.2771,0.2191,0.164,0.1138,0.07013,0.03401,
pal0p1,kasting,335.5,0.7282,0.7245,0.7134,0.6949,0.6695,0.6373,0.599,0.5549,0.5058,0.4525,0.396,0.3375,0.2783,0.2202,0.1649,0.1145,0.07064,0.0343,
pal0p1,kasting,336.5,0.5711,0.5682,0.5594,0.545,0.5251,0.4999,0.4698,0.4352,0.3968,0.355,0.3107,0.2648,0.2184,0.1727,0.1293,0.08977,0.05536,0.02687,
pal0p1,kasting,337.5,0.6318,0.6286,0.6189,0.603,0.5809,0.5531,0.5198,0.4816,0.439,0.3928,0.3438,0.293,0.2416,0.191,0.143,0.09914,0.06108,0.02961,
pal0p1,kasting,338.5,0.6584,0.6551,0.645,0.6285,0.6056,0.5766,0.542,0.5023,0.4581,0.41,0.359,0.3061,0.2525,0.1998,0.1496,0.1039,0.06405,0.0311,
pal0p1,kasting,339.5,0.7143,0.7107,0.6998,0.6819,0.6571,0.6257,0.5883,0.5452,0.4973,0.4451,0.3898,0.3325,0.2743,0.2171,0.1626,0.1129,0.0696,0.03379,
pal0p1,kasting,340.5,0.7668,0.7629,0.7513,0.732,0.7054,0.6718,0.6316,0.5854,0.534,0.478,0.4187,0.3571,0.2946,0.2331,0.1746,0.1211,0.07462,0.03621,
pal0p1,kasting,341.5,0.6765,0.6731,0.6628,0.6459,0.6224,0.5928,0.5574,0.5168,0.4715,0.4222,0.3699,0.3155,0.2605,0.2062,0.1544,0.1072,0.06607,0.03209,
pal0p1,kasting,342.5,0.7483,0.7445,0.7332,0.7145,0.6886,0.6559,0.6168,0.5719,0.5218,0.4673,0.4095,0.3494,0.2885,0.2284,0.1711,0.1187,0.07319,0.03554,
pal0p1,kasting,343.5,0.7786,0.7747,0.7629,0.7435,0.7166,0.6826,0.642,0.5953,0.5432,0.4865,0.4264,0.3638,0.3004,0.2379,0.1782,0.1236,0.07615,0.03697,
pal0p1,kasting,344.5,0.5468,0.544,0.5358,0.5222,0.5033,0.4795,0.4509,0.4182,0.3816,0.3419,0.2996,0.2557,0.2112,0.1672,0.1252,0.08681,0.05346,0.02595,
pal0p1,kasting,345.5,0.7444,0.7406,0.7294,0.7109,0.6852,0.6529,0.6141,0.5696,0.5199,0.4659,0.4084,0.3487,0.288,0.2281,0.1709,0.1186,0.07304,0.03547,
pal0p1,kasting,346.5,0.6985,0.695,0.6845,0.6671,0.6431,0.6128,0.5764,0.5347,0.4881,0.4374,0.3835,0.3274,0.2704,0.2142,0.1604,0.1112,0.06849,0.03324,
pal0p1,kasting,347.5,0.6819,0.6785,0.6683,0.6513,0.6279,0.5983,0.5629,0.5222,0.4767,0.4273,0.3747,0.3199,0.2643,0.2094,0.1568,0.1087,0.06694,0.03249,
pal0p1,kasting,348.5,0.7482,0.7444,0.7332,0.7146,0.689,0.6566,0.6178,0.5732,0.5233,0.4691,0.4114,0.3514,0.2904,0.23,0.1723,0.1195,0.07354,0.0357,
pal0p1,kasting,349.5,0.6269,0.6237,0.6143,0.5988,0.5774,0.5502,0.5178,0.4804,0.4387,0.3933,0.345,0.2947,0.2436,0.193,0.1446,0.1002,0.06167,0.02993,
pal0p1,kasting,350.5,0.8771,0.8727,0.8596,0.8379,0.8079,0.77,0.7246,0.6724,0.6141,0.5507,0.4831,0.4127,0.3412,0.2703,0.2025,0.1404,0.08637,0.04192,
pal0p1,kasting,351.5,0.756,0.7522,0.7409,0.7223,0.6964,0.6638,0.6247,0.5798,0.5296,0.4749,0.4167,0.3561,0.2944,0.2333,0.1748,0.1211,0.07449,0.03615,
pal0p1,kasting,352.5,0.6812,0.6778,0.6677,0.6509,0.6276,0.5983,0.5631,0.5227,0.4775,0.4282,0.3758,0.3212,0.2656,0.2105,0.1577,0.1093,0.0672,0.03261,
pal0p1,kasting,353.5,0.8191,0.815,0.8028,0.7827,0.7548,0.7195,0.6773,0.6287,0.5744,0.5153,0.4523,0.3866,0.3197,0.2534,0.1899,0.1316,0.0809,0.03926,
pal0p1,kasting,354.5,0.8856,0.8812,0.8681,0.8463,0.8162,0.7781,0.7325,0.6801,0.6214,0.5575,0.4894,0.4184,0.3461,0.2744,0.2056,0.1425,0.08757,0.04249,
pal0p1,kasting,355.5,0.8273,0.8232,0.8109,0.7906,0.7625,0.727,0.6844,0.6355,0.5808,0.5211,0.4575,0.3912,0.3237,0.2566,0.1923,0.1332,0.08187,0.03973,
pal0p1,kasting,356.5,0.7675,0.7636,0.7523,0.7335,0.7074,0.6745,0.6351,0.5897,0.539,0.4837,0.4248,0.3633,0.3006,0.2384,0.1786,0.1237,0.07601,0.03688,
pal0p1,kasting,357.5,0.6524,0.6492,0.6395,0.6236,0.6015,0.5735,0.5401,0.5015,0.4584,0.4115,0.3614,0.3091,0.2558,0.2029,0.152,0.1053,0.06467,0.03137,
pal0p1,kasting,358.5,0.5031,0.5006,0.4932,0.4809,0.4639,0.4423,0.4166,0.3869,0.3537,0.3175,0.2789,0.2386,0.1975,0.1566,0.1174,0.0813,0.04992,0.02422,
pal0p1,kasting,359.5,0.8464,0.8422,0.8297,0.809,0.7805,0.7443,0.701,0.6511,0.5953,0.5345,0.4695,0.4018,0.3326,0.2638,0.1977,0.1369,0.08406,0.04077,
pal0p1,kasting,360.5,0.7842,0.7803,0.7687,0.7496,0.7232,0.6897,0.6496,0.6035,0.5518,0.4955,0.4354,0.3726,0.3085,0.2448,0.1834,0.127,0.07795,0.0378,
pal0p1,kasting,361.5,0.7065,0.7031,0.6927,0.6755,0.6517,0.6216,0.5855,0.5439,0.4974,0.4467,0.3926,0.336,0.2783,0.2208,0.1655,0.1146,0.0703,0.03409,
pal0p1,kasting,362.5,0.8293,0.8252,0.813,0.7929,0.765,0.7297,0.6874,0.6386,0.5841,0.5246,0.4611,0.3948,0.327,0.2595,0.1945,0.1346,0.08259,0.04005,
pal0p1,kasting,363.5,0.7374,0.7338,0.723,0.7051,0.6803,0.6489,0.6114,0.5681,0.5197,0.4668,0.4103,0.3513,0.291,0.231,0.1732,0.1199,0.07351,0.03564,
pal0p1,kasting,364.5,0.8041,0.8002,0.7884,0.7689,0.7419,0.7078,0.6669,0.6197,0.5669,0.5093,0.4478,0.3835,0.3177,0.2522,0.1891,0.1309,0.08023,0.03889,
pal0p1,kasting,365.5,0.9795,0.9747,0.9604,0.9367,0.9039,0.8623,0.8125,0.7551,0.6909,0.6208,0.5459,0.4675,0.3874,0.3076,0.2306,0.1596,0.09781,0.0474,
pal0p1,kasting,366.5,1.036,1.031,1.016,0.9909,0.9562,0.9123,0.8597,0.7991,0.7312,0.6571,0.5779,0.495,0.4103,0.3258,0.2443,0.169,0.1036,0.05019,
pal0p1,kasting,367.5,0.9834,0.9786,0.9642,0.9405,0.9076,0.866,0.8161,0.7586,0.6943,0.624,0.5488,0.4702,0.3898,0.3095,0.2321,0.1606,0.09838,0.04767,
pal0p1,kasting,368.5,0.8635,0.8593,0.8467,0.8259,0.7971,0.7606,0.7168,0.6664,0.6099,0.5483,0.4823,0.4133,0.3426,0.2722,0.2041,0.1412,0.08647,0.04189,
pal0p1,kasting,369.5,1.035,1.03,1.015,0.9903,0.9558,0.9121,0.8597,0.7993,0.7317,0.6578,0.5787,0.496,0.4113,0.3267,0.245,0.1695,0.1038,0.05026,
pal0p1,kasting,370.5,0.9391,0.9345,0.9208,0.8982,0.867,0.8274,0.7799,0.7252,0.6639,0.5969,0.5253,0.4502,0.3734,0.2967,0.2225,0.1539,0.09419,0.04562,
pal0p1,kasting,371.5,1.074,1.069,1.053,1.027,0.9917,0.9464,0.8922,0.8297,0.7596,0.6831,0.6012,0.5154,0.4275,0.3397,0.2548,0.1762,0.1078,0.05221,
pal0p1,kasting,372.5,0.793,0.7892,0.7777,0.7586,0.7323,0.6989,0.6589,0.6128,0.5611,0.5046,0.4442,0.3809,0.316,0.2511,0.1884,0.1303,0.07969,0.03858,
pal0p1,kasting,373.5,0.7166,0.7131,0.7027,0.6856,0.6618,0.6317,0.5956,0.5539,0.5073,0.4563,0.4017,0.3445,0.2858,0.2272,0.1704,0.1179,0.07207,0.03488,
pal0p1,kasting,374.5,0.7862,0.7824,0.771,0.7522,0.7261,0.6931,0.6536,0.6079,0.5568,0.5009,0.441,0.3783,0.3139,0.2495,0.1872,0.1295,0.07915,0.0383,
pal0p1,kasting,375.5,0.8867,0.8824,0.8696,0.8484,0.819,0.7819,0.7373,0.6859,0.6282,0.5652,0.4977,0.427,0.3544,0.2818,0.2114,0.1462,0.08934,0.04323,
pal0p1,kasting,376.5,0.8851,0.8808,0.868,0.8469,0.8176,0.7806,0.7361,0.6848,0.6274,0.5645,0.4972,0.4266,0.3541,0.2816,0.2113,0.1461,0.08926,0.04318,
pal0p1,kasting,377.5,1.054,1.049,1.033,1.008,0.9734,0.9294,0.8765,0.8155,0.7472,0.6724,0.5923,0.5082,0.422,0.3356,0.2518,0.1741,0.1064,0.05144,
pal0p1,kasting,378.5,1.148,1.142,1.126,1.099,1.061,1.013,0.9552,0.8888,0.8144,0.7329,0.6457,0.5542,0.4602,0.3661,0.2747,0.1899,0.116,0.05608,
pal0p1,kasting,379.5,0.849,0.845,0.8327,0.8125,0.7846,0.7491,0.7066,0.6576,0.6026,0.5424,0.4779,0.4102,0.3407,0.2711,0.2034,0.1406,0.08586,0.0415,
pal0p1,kasting,380.5,1.021,1.016,1.001,0.9769,0.9433,0.9007,0.8497,0.7908,0.7247,0.6524,0.5749,0.4936,0.41,0.3263,0.2449,0.1693,0.1033,0.04993,
pal0p1,kasting,381.5,0.9589,0.9543,0.9405,0.9177,0.8862,0.8463,0.7984,0.7431,0.6811,0.6132,0.5405,0.4641,0.3856,0.3068,0.2303,0.1592,0.09714,0.04694,
pal0p1,kasting,382.5,0.6387,0.6357,0.6265,0.6114,0.5904,0.5638,0.532,0.4952,0.4539,0.4087,0.3603,0.3094,0.2571,0.2046,0.1536,0.1062,0.06477,0.03129,
pal0p1,kasting,383.5,0.5607,0.558,0.55,0.5367,0.5183,0.495,0.467,0.4348,0.3986,0.3589,0.3165,0.2718,0.2259,0.1798,0.135,0.09332,0.0569,0.02748,
pal0p1,kasting,384.5,0.8412,0.8371,0.8251,0.8052,0.7777,0.7427,0.7008,0.6525,0.5982,0.5388,0.4751,0.4081,0.3392,0.2701,0.2028,0.1402,0.08545,0.04126,
pal0p1,kasting,385.5,0.832,0.828,0.8161,0.7965,0.7692,0.7347,0.6933,0.6455,0.5919,0.5332,0.4702,0.404,0.3359,0.2675,0.2008,0.1388,0.08459,0.04083,
pal0p1,kasting,386.5,0.8478,0.8438,0.8317,0.8117,0.784,0.7488,0.7067,0.658,0.6034,0.5436,0.4795,0.412,0.3426,0.2729,0.2049,0.1416,0.08628,0.04164,
pal0p1,kasting,387.5,0.7877,0.7839,0.7727,0.7541,0.7284,0.6958,0.6567,0.6115,0.5608,0.5053,0.4457,0.3831,0.3186,0.2538,0.1906,0.1317,0.08023,0.03871,
pal0p1,kasting,388.5,0.7893,0.7855,0.7743,0.7557,0.73,0.6973,0.6582,0.613,0.5622,0.5066,0.4469,0.3842,0.3196,0.2546,0.1913,0.1322,0.08047,0.03881,
pal0p1,kasting,389.5,0.9951,0.9904,0.9762,0.9528,0.9204,0.8793,0.83,0.773,0.7091,0.639,0.5638,0.4848,0.4033,0.3213,0.2414,0.1668,0.1015,0.04896,
pal0p1,kasting,390.5,0.9771,0.9725,0.9586,0.9357,0.9038,0.8635,0.8152,0.7593,0.6965,0.6278,0.554,0.4764,0.3964,0.3159,0.2373,0.164,0.0998,0.04811,
pal0p1,kasting,391.5,1.159,1.153,1.137,1.11,1.072,1.024,0.967,0.9008,0.8264,0.745,0.6575,0.5654,0.4706,0.3751,0.2818,0.1947,0.1185,0.05709,
pal0p1,kasting,392.5,0.8688,0.8647,0.8524,0.832,0.8038,0.768,0.7251,0.6755,0.6198,0.5588,0.4932,0.4242,0.3531,0.2815,0.2116,0.1462,0.0889,0.04283,
pal0p1,kasting,393.5,0.3776,0.3758,0.3705,0.3616,0.3494,0.3339,0.3152,0.2937,0.2695,0.243,0.2145,0.1845,0.1536,0.1225,0.09206,0.06361,0.03868,0.01863,
pal0p1,kasting,394.5,0.8884,0.8842,0.8716,0.8508,0.822,0.7855,0.7417,0.6911,0.6342,0.5719,0.505,0.4345,0.3617,0.2885,0.2168,0.1498,0.09107,0.04385,
pal0p1,kasting,395.5,1.143,1.137,1.121,1.094,1.057,1.011,0.9543,0.8892,0.8161,0.736,0.6499,0.5593,0.4657,0.3715,0.2793,0.1929,0.1173,0.05644,
pal0p1,kasting,396.5,0.6708,0.6677,0.6582,0.6426,0.6209,0.5933,0.5603,0.5222,0.4793,0.4323,0.3818,0.3286,0.2737,0.2183,0.1641,0.1134,0.0689,0.03315,
pal0p1,kasting,397.5,0.7739,0.7703,0.7594,0.7413,0.7163,0.6846,0.6465,0.6025,0.5531,0.4989,0.4407,0.3794,0.316,0.2521,0.1896,0.131,0.07956,0.03827,
pal0p1,kasting,398.5,1.33,1.323,1.305,1.274,1.231,1.176,1.111,1.035,0.9506,0.8576,0.7576,0.6522,0.5434,0.4336,0.3261,0.2253,0.1368,0.06578,
pal0p1,kasting,399.5,1.383,1.376,1.357,1.324,1.28,1.223,1.155,1.077,0.9889,0.8922,0.7883,0.6787,0.5656,0.4514,0.3395,0.2346,0.1424,0.06845,
pal0p1,kasting,400.5,1.453,1.446,1.426,1.392,1.345,1.286,1.215,1.132,1.04,0.9382,0.829,0.7139,0.595,0.4749,0.3573,0.2468,0.1498,0.07199,
pal0p1,kasting,401.5,1.495,1.488,1.467,1.432,1.384,1.323,1.25,1.165,1.07,0.9655,0.8533,0.7349,0.6126,0.4891,0.368,0.2542,0.1542,0.07409,
pal0p1,kasting,402.5,1.552,1.544,1.523,1.487,1.437,1.373,1.297,1.21,1.111,1.003,0.8862,0.7634,0.6364,0.5082,0.3824,0.2642,0.1603,0.07695,
pal0p1,kasting,403.5,1.42,1.413,1.393,1.36,1.315,1.257,1.188,1.107,1.017,0.918,0.8114,0.6991,0.5829,0.4655,0.3503,0.242,0.1468,0.07046,
pal0p1,kasting,404.5,1.392,1.386,1.366,1.334,1.289,1.233,1.165,1.086,0.9976,0.9005,0.7961,0.686,0.5721,0.457,0.3439,0.2376,0.1441,0.06913,
pal0p1,kasting,405.5,1.446,1.439,1.419,1.386,1.339,1.28,1.21,1.128,1.036,0.9357,0.8273,0.713,0.5947,0.4751,0.3576,0.2471,0.1498,0.07184,
