
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   4.550E+06 1.049E+03 3.546E+16 8.769E+02 7.602E+03 1.704E+07 2.392E-13 5.550E-10 4.860E-08 2.661E-03 3.715E-05 1.805E-07 4.411E-06 7.550E+14 1.767E+07 1.580E+01 3.116E-07 2.928E-08
   4.650E+06 8.962E+02 3.056E+16 6.291E+02 7.701E+03 1.246E+07 5.803E-13 6.060E-10 5.813E-08 2.676E-03 3.731E-05 1.524E-07 4.335E-06 6.506E+14 1.752E+07 1.335E+01 3.166E-07 3.104E-08
   4.750E+06 7.643E+02 2.630E+16 4.446E+02 7.873E+03 8.990E+06 1.551E-12 6.635E-10 7.038E-08 2.686E-03 3.744E-05 1.273E-07 4.253E-06 5.599E+14 1.750E+07 1.114E+01 3.216E-07 3.287E-08
   4.850E+06 6.509E+02 2.260E+16 3.079E+02 8.259E+03 6.367E+06 3.981E-12 7.288E-10 8.772E-08 2.693E-03 3.755E-05 1.046E-07 4.166E-06 4.811E+14 1.776E+07 9.141E+00 3.264E-07 3.476E-08
   4.950E+06 5.536E+02 1.939E+16 2.083E+02 9.020E+03 4.411E+06 9.259E-12 8.031E-10 1.142E-07 2.697E-03 3.763E-05 8.432E-08 4.073E-06 4.128E+14 1.841E+07 7.349E+00 3.312E-07 3.670E-08
   5.050E+06 4.701E+02 1.662E+16 1.379E+02 1.026E+04 2.994E+06 1.930E-11 8.889E-10 1.554E-07 2.700E-03 3.770E-05 6.674E-08 3.973E-06 3.537E+14 1.952E+07 5.804E+00 3.358E-07 3.867E-08
   5.150E+06 3.987E+02 1.422E+16 9.026E+01 1.198E+04 2.011E+06 3.629E-11 9.892E-10 2.178E-07 2.701E-03 3.775E-05 5.236E-08 3.867E-06 3.026E+14 2.101E+07 4.550E+00 3.403E-07 4.066E-08
   5.250E+06 3.376E+02 1.215E+16 5.927E+01 1.402E+04 1.352E+06 6.222E-11 1.107E-09 3.073E-07 2.700E-03 3.780E-05 4.122E-08 3.756E-06 2.585E+14 2.266E+07 3.590E+00 3.446E-07 4.266E-08
   5.350E+06 2.855E+02 1.036E+16 3.944E+01 1.613E+04 9.185E+05 9.841E-11 1.246E-09 4.277E-07 2.699E-03 3.784E-05 3.284E-08 3.638E-06 2.205E+14 2.427E+07 2.883E+00 3.488E-07 4.468E-08
   5.450E+06 2.411E+02 8.824E+15 2.671E+01 1.798E+04 6.318E+05 1.452E-10 1.409E-09 5.799E-07 2.696E-03 3.787E-05 2.656E-08 3.514E-06 1.878E+14 2.561E+07 2.368E+00 3.529E-07 4.672E-08
