
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   4.550E+06 1.049E+03 3.546E+16 8.720E+02 7.141E+03 1.694E+07 1.816E-13 5.367E-10 4.564E-08 2.657E-03 3.705E-05 1.797E-07 4.412E-06 7.550E+14 1.718E+07 1.571E+01 3.094E-07 2.866E-08 4.845E-10 2.371E-10 1.956E-10 2.470E-12 6.732E-12 1.287E-10 5.017E-16 5.319E-20 2.621E-13 1.580E-08 9.998E-12 1.057E-06 8.904E-08 1.194E-10
   4.650E+06 8.962E+02 3.056E+16 6.259E+02 7.230E+03 1.239E+07 4.097E-13 5.854E-10 5.454E-08 2.673E-03 3.723E-05 1.517E-07 4.337E-06 6.506E+14 1.701E+07 1.327E+01 3.145E-07 3.039E-08 5.566E-10 2.716E-10 1.873E-10 2.204E-12 9.998E-12 1.493E-10 3.832E-16 2.889E-20 2.049E-13 1.763E-08 1.488E-11 1.139E-06 8.324E-08 1.003E-10
   4.750E+06 7.643E+02 2.630E+16 4.435E+02 7.350E+03 8.959E+06 1.083E-12 6.405E-10 6.564E-08 2.683E-03 3.737E-05 1.269E-07 4.257E-06 5.599E+14 1.694E+07 1.110E+01 3.195E-07 3.220E-08 6.442E-10 3.135E-10 1.814E-10 2.049E-12 1.488E-11 1.757E-10 3.031E-16 1.687E-20 1.676E-13 1.954E-08 2.227E-11 1.225E-06 7.736E-08 8.474E-11
   4.850E+06 6.509E+02 2.260E+16 3.086E+02 7.620E+03 6.374E+06 2.862E-12 7.029E-10 8.082E-08 2.691E-03 3.748E-05 1.048E-07 4.172E-06 4.811E+14 1.708E+07 9.150E+00 3.244E-07 3.408E-08 7.560E-10 3.671E-10 1.773E-10 1.993E-12 2.227E-11 2.121E-10 2.493E-16 1.066E-20 1.449E-13 2.141E-08 3.359E-11 1.318E-06 7.133E-08 7.182E-11
   4.950E+06 5.536E+02 1.939E+16 2.100E+02 8.192E+03 4.441E+06 6.935E-12 7.737E-10 1.035E-07 2.696E-03 3.756E-05 8.494E-08 4.081E-06 4.128E+14 1.758E+07 7.398E+00 3.292E-07 3.600E-08 9.063E-10 4.396E-10 1.749E-10 2.042E-12 3.359E-11 2.655E-10 2.148E-16 7.404E-21 1.341E-13 2.307E-08 5.125E-11 1.416E-06 6.512E-08 6.100E-11
   5.050E+06 4.701E+02 1.662E+16 1.397E+02 9.192E+03 3.027E+06 1.507E-11 8.553E-10 1.389E-07 2.698E-03 3.763E-05 6.751E-08 3.983E-06 3.537E+14 1.850E+07 5.865E+00 3.338E-07 3.796E-08 1.114E-09 5.397E-10 1.737E-10 2.202E-12 5.125E-11 3.453E-10 1.941E-16 5.646E-21 1.327E-13 2.445E-08 7.921E-11 1.521E-06 5.877E-08 5.184E-11
   5.150E+06 3.987E+02 1.422E+16 9.151E+01 1.066E+04 2.034E+06 2.940E-11 9.502E-10 1.933E-07 2.700E-03 3.769E-05 5.300E-08 3.879E-06 3.026E+14 1.984E+07 4.598E+00 3.384E-07 3.995E-08 1.395E-09 6.756E-10 1.736E-10 2.460E-12 7.921E-11 4.617E-10 1.831E-16 4.635E-21 1.378E-13 2.566E-08 1.241E-10 1.632E-06 5.239E-08 4.405E-11
   5.250E+06 3.376E+02 1.215E+16 5.986E+01 1.250E+04 1.364E+06 5.208E-11 1.062E-09 2.729E-07 2.700E-03 3.774E-05 4.158E-08 3.770E-06 2.585E+14 2.142E+07 3.613E+00 3.428E-07 4.196E-08 1.763E-09 8.520E-10 1.742E-10 2.782E-12 1.241E-10 6.219E-10 1.775E-16 3.940E-21 1.453E-13 2.700E-08 1.965E-10 1.748E-06 4.615E-08 3.744E-11
   5.350E+06 2.855E+02 1.036E+16 3.958E+01 1.449E+04 9.209E+05 8.471E-11 1.193E-09 3.826E-07 2.698E-03 3.778E-05 3.293E-08 3.656E-06 2.205E+14 2.302E+07 2.879E+00 3.470E-07 4.397E-08 2.222E-09 1.070E-09 1.752E-10 3.115E-12 1.965E-10 8.282E-10 1.733E-16 3.328E-21 1.508E-13 2.879E-08 3.138E-10 1.868E-06 4.018E-08 3.179E-11
   5.450E+06 2.411E+02 8.824E+15 2.661E+01 1.635E+04 6.293E+05 1.280E-10 1.348E-09 5.244E-07 2.696E-03 3.782E-05 2.646E-08 3.534E-06 1.878E+14 2.443E+07 2.346E+00 3.511E-07 4.601E-08 2.769E-09 1.325E-09 1.765E-10 3.404E-12 3.138E-10 1.077E-09 1.669E-16 2.693E-21 1.508E-13 3.129E-08 5.035E-10 1.994E-06 3.457E-08 2.687E-11
