
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   5.250E+06 3.376E+02 1.215E+16 6.385E+01 7.142E+03 1.439E+06 1.850E-11 8.730E-10 1.532E-07 2.695E-03 3.743E-05 4.396E-08 3.838E-06 2.585E+14 1.626E+07 3.785E+00 3.335E-07 3.852E-08
   5.350E+06 2.855E+02 1.036E+16 4.146E+01 8.336E+03 9.569E+05 3.536E-11 9.730E-10 2.153E-07 2.695E-03 3.748E-05 3.427E-08 3.736E-06 2.205E+14 1.751E+07 2.952E+00 3.380E-07 4.053E-08
   5.450E+06 2.411E+02 8.824E+15 2.701E+01 9.767E+03 6.361E+05 6.136E-11 1.090E-09 3.052E-07 2.692E-03 3.752E-05 2.677E-08 3.627E-06 1.878E+14 1.892E+07 2.319E+00 3.424E-07 4.256E-08
   5.550E+06 2.034E+02 7.502E+15 1.787E+01 1.124E+04 4.269E+05 9.790E-11 1.229E-09 4.268E-07 2.686E-03 3.756E-05 2.118E-08 3.511E-06 1.596E+14 2.028E+07 1.860E+00 3.467E-07 4.460E-08
   5.650E+06 1.713E+02 6.365E+15 1.208E+01 1.253E+04 2.898E+05 1.453E-10 1.394E-09 5.811E-07 2.674E-03 3.759E-05 1.703E-08 3.387E-06 1.354E+14 2.141E+07 1.532E+00 3.508E-07 4.665E-08
   5.750E+06 1.442E+02 5.390E+15 8.386E+00 1.344E+04 1.993E+05 2.028E-10 1.586E-09 7.653E-07 2.661E-03 3.762E-05 1.390E-08 3.257E-06 1.147E+14 2.218E+07 1.303E+00 3.547E-07 4.872E-08
   5.850E+06 1.212E+02 4.559E+15 5.985E+00 1.385E+04 1.390E+05 2.685E-10 1.808E-09 9.738E-07 2.649E-03 3.765E-05 1.151E-08 3.120E-06 9.698E+13 2.254E+07 1.146E+00 3.586E-07 5.082E-08
   5.950E+06 1.017E+02 3.850E+15 4.373E+00 1.373E+04 9.782E+04 3.402E-10 2.060E-09 1.199E-06 2.638E-03 3.767E-05 9.633E-09 2.975E-06 8.189E+13 2.248E+07 1.038E+00 3.623E-07 5.294E-08
   6.050E+06 8.536E+01 3.247E+15 3.260E+00 1.313E+04 6.932E+04 4.153E-10 2.342E-09 1.432E-06 2.627E-03 3.770E-05 8.128E-09 2.823E-06 6.906E+13 2.200E+07 9.649E-01 3.659E-07 5.510E-08
   6.150E+06 7.155E+01 2.736E+15 2.470E+00 1.216E+04 4.942E+04 4.914E-10 2.652E-09 1.665E-06 2.615E-03 3.772E-05 6.907E-09 2.668E-06 5.819E+13 2.117E+07 9.165E-01 3.694E-07 5.726E-08
