
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   3.650E+06 4.097E+03 1.298E+17 1.005E+04 5.393E+03 1.758E+08 2.365E-15 3.159E-10 8.584E-09 2.163E-03 3.571E-05 6.259E-07 4.840E-06 2.764E+15 2.302E+07 4.597E+01 2.965E-07 1.837E-08 1.774E-10 9.684E-11 3.964E-10 2.748E-11 1.807E-13 6.238E-11 1.453E-14 1.136E-16 1.056E-11 4.104E-09 2.964E-13 5.342E-07 1.526E-07 7.466E-10
   3.750E+06 3.534E+03 1.120E+17 8.314E+03 5.525E+03 1.460E+08 4.430E-15 3.419E-10 1.023E-08 2.394E-03 3.791E-05 5.441E-07 4.820E-06 2.386E+15 2.210E+07 4.422E+01 3.085E-07 1.968E-08 1.973E-10 1.045E-10 3.563E-10 1.814E-11 2.964E-13 6.146E-11 8.740E-15 3.419E-17 5.677E-12 5.242E-09 4.706E-13 5.731E-07 1.414E-07 5.601E-10
   3.850E+06 3.048E+03 9.695E+16 6.778E+03 5.691E+03 1.198E+08 7.812E-15 3.680E-10 1.225E-08 2.606E-03 3.990E-05 4.741E-07 4.791E-06 2.064E+15 2.117E+07 4.187E+01 3.197E-07 2.104E-08 2.184E-10 1.133E-10 3.194E-10 1.213E-11 4.706E-13 6.191E-11 5.306E-15 1.070E-17 3.125E-12 6.530E-09 7.264E-13 6.178E-07 1.317E-07 4.246E-10
   3.950E+06 2.627E+03 8.407E+16 5.444E+03 5.890E+03 9.708E+07 1.301E-14 3.947E-10 1.474E-08 2.797E-03 4.168E-05 4.128E-07 4.754E-06 1.790E+15 2.030E+07 3.901E+01 3.302E-07 2.245E-08 2.415E-10 1.233E-10 2.866E-10 8.287E-12 7.264E-13 6.372E-11 3.273E-15 3.528E-18 1.782E-12 7.937E-09 1.100E-12 6.678E-07 1.232E-07 3.258E-10
   4.050E+06 2.262E+03 7.295E+16 4.294E+03 6.108E+03 7.741E+07 2.066E-14 4.226E-10 1.778E-08 2.965E-03 4.322E-05 3.579E-07 4.710E-06 1.553E+15 1.952E+07 3.572E+01 3.401E-07 2.392E-08 2.675E-10 1.351E-10 2.580E-10 5.816E-12 1.100E-12 6.687E-11 2.056E-15 1.229E-18 1.055E-12 9.449E-09 1.640E-12 7.230E-07 1.157E-07 2.527E-10
   4.150E+06 1.945E+03 6.331E+16 3.325E+03 6.333E+03 6.069E+07 3.168E-14 4.522E-10 2.147E-08 3.108E-03 4.454E-05 3.085E-07 4.659E-06 1.348E+15 1.884E+07 3.213E+01 3.495E-07 2.547E-08 2.976E-10 1.491E-10 2.334E-10 4.220E-12 1.640E-12 7.155E-11 1.323E-15 4.563E-19 6.517E-13 1.103E-08 2.425E-12 7.835E-07 1.089E-07 1.979E-10
   4.250E+06 1.671E+03 5.489E+16 2.524E+03 6.547E+03 4.673E+07 4.850E-14 4.843E-10 2.591E-08 3.226E-03 4.564E-05 2.639E-07 4.602E-06 1.169E+15 1.828E+07 2.840E+01 3.585E-07 2.710E-08 3.329E-10 1.657E-10 2.129E-10 3.184E-12 2.425E-12 7.793E-11 8.755E-16 1.817E-19 4.214E-13 1.268E-08 3.568E-12 8.488E-07 1.026E-07 1.566E-10
   4.350E+06 1.433E+03 4.753E+16 1.881E+03 6.737E+03 3.536E+07 7.972E-14 5.198E-10 3.122E-08 3.321E-03 4.654E-05 2.240E-07 4.541E-06 1.012E+15 1.782E+07 2.470E+01 3.670E-07 2.882E-08 3.748E-10 1.857E-10 1.960E-10 2.508E-12 3.568E-12 8.628E-11 5.990E-16 7.822E-20 2.863E-13 1.439E-08 5.242E-12 9.183E-07 9.662E-08 1.254E-10
   4.450E+06 1.227E+03 4.109E+16 1.377E+03 6.900E+03 2.632E+07 1.544E-13 5.593E-10 3.754E-08 3.395E-03 4.726E-05 1.887E-07 4.474E-06 8.747E+14 1.745E+07 2.117E+01 3.753E-07 3.063E-08 4.248E-10 2.096E-10 1.824E-10 2.066E-12 5.242E-12 9.696E-11 4.244E-16 3.639E-20 2.041E-13 1.615E-08 7.699E-12 9.922E-07 9.089E-08 1.015E-10
   4.550E+06 1.049E+03 3.546E+16 9.916E+02 7.049E+03 1.931E+07 3.557E-13 6.037E-10 4.516E-08 3.452E-03 4.782E-05 1.577E-07 4.402E-06 7.550E+14 1.720E+07 1.790E+01 3.832E-07 3.254E-08 4.849E-10 2.386E-10 1.715E-10 1.780E-12 7.699E-12 1.107E-10 3.117E-16 1.831E-20 1.528E-13 1.797E-08 1.133E-11 1.071E-06 8.523E-08 8.273E-11
