Wavelength (nm)	Solar flux (mW/m^2/nm)
6.485000e+03	5.192343e+00
6.495000e+03	5.160439e+00
6.505000e+03	5.128780e+00
6.515000e+03	5.097364e+00
6.525000e+03	5.066187e+00
6.535000e+03	5.035249e+00
6.545000e+03	5.004546e+00
6.555000e+03	4.974077e+00
6.565000e+03	4.943840e+00
6.575000e+03	4.913832e+00
6.585000e+03	4.884051e+00
6.595000e+03	4.854496e+00
6.605000e+03	4.825163e+00
6.615000e+03	4.796052e+00
6.625000e+03	4.767160e+00
6.635000e+03	4.738486e+00
6.645000e+03	4.710027e+00
6.655000e+03	4.681781e+00
6.665000e+03	4.653746e+00
6.675000e+03	4.625921e+00
6.685000e+03	4.598304e+00
6.695000e+03	4.570892e+00
6.705000e+03	4.543684e+00
6.715000e+03	4.516679e+00
6.725000e+03	4.489874e+00
6.735000e+03	4.463267e+00
6.745000e+03	4.436858e+00
6.755000e+03	4.410643e+00
6.765000e+03	4.384621e+00
6.775000e+03	4.358791e+00
6.785000e+03	4.333152e+00
6.795000e+03	4.307700e+00
6.805000e+03	4.282435e+00
6.815000e+03	4.257355e+00
6.825000e+03	4.232458e+00
6.835000e+03	4.207743e+00
6.845000e+03	4.183208e+00
6.855000e+03	4.158852e+00
6.865000e+03	4.134673e+00
6.875000e+03	4.110669e+00
6.885000e+03	4.086839e+00
6.895000e+03	4.063181e+00
6.905000e+03	4.039695e+00
6.915000e+03	4.016378e+00
6.925000e+03	3.993229e+00
6.935000e+03	3.970246e+00
6.945000e+03	3.947429e+00
6.955000e+03	3.924775e+00
6.965000e+03	3.902284e+00
6.975000e+03	3.879953e+00
6.985000e+03	3.857782e+00
6.995000e+03	3.835769e+00
7.005000e+03	3.813913e+00
7.015000e+03	3.792212e+00
7.025000e+03	3.770665e+00
7.035000e+03	3.749271e+00
7.045000e+03	3.728029e+00
7.055000e+03	3.706937e+00
7.065000e+03	3.685994e+00
7.075000e+03	3.665199e+00
7.085000e+03	3.644550e+00
7.095000e+03	3.624046e+00
7.105000e+03	3.603686e+00
7.115000e+03	3.583469e+00
7.125000e+03	3.563394e+00
7.135000e+03	3.543459e+00
7.145000e+03	3.523663e+00
7.155000e+03	3.504005e+00
7.165000e+03	3.484484e+00
7.175000e+03	3.465099e+00
7.185000e+03	3.445849e+00
7.195000e+03	3.426732e+00
7.205000e+03	3.407747e+00
7.215000e+03	3.388894e+00
7.225000e+03	3.370171e+00
7.235000e+03	3.351577e+00
7.245000e+03	3.333111e+00
7.255000e+03	3.314772e+00
7.265000e+03	3.296559e+00
7.275000e+03	3.278471e+00
7.285000e+03	3.260507e+00
7.295000e+03	3.242665e+00
7.305000e+03	3.224946e+00
7.315000e+03	3.207347e+00
7.325000e+03	3.189869e+00
7.335000e+03	3.172509e+00
7.345000e+03	3.155267e+00
7.355000e+03	3.138142e+00
7.365000e+03	3.121133e+00
7.375000e+03	3.104239e+00
7.385000e+03	3.087460e+00
7.395000e+03	3.070793e+00
7.405000e+03	3.054239e+00
7.415000e+03	3.037797e+00
7.425000e+03	3.021464e+00
7.435000e+03	3.005242e+00
7.445000e+03	2.989128e+00
7.455000e+03	2.973122e+00
7.465000e+03	2.957223e+00
7.475000e+03	2.941430e+00
7.485000e+03	2.925743e+00
7.495000e+03	2.910159e+00
7.505000e+03	2.894680e+00
7.515000e+03	2.879303e+00
7.525000e+03	2.864028e+00
7.535000e+03	2.848855e+00
7.545000e+03	2.833781e+00
7.555000e+03	2.818808e+00
7.565000e+03	2.803933e+00
7.575000e+03	2.789155e+00
7.585000e+03	2.774476e+00
7.595000e+03	2.759893e+00
7.605000e+03	2.745405e+00
7.615000e+03	2.731013e+00
7.625000e+03	2.716714e+00
7.635000e+03	2.702509e+00
7.645000e+03	2.688396e+00
7.655000e+03	2.674376e+00
7.665000e+03	2.660447e+00
7.675000e+03	2.646609e+00
7.685000e+03	2.632860e+00
7.695000e+03	2.619201e+00
7.705000e+03	2.605630e+00
7.715000e+03	2.592147e+00
7.725000e+03	2.578751e+00
7.735000e+03	2.565441e+00
7.745000e+03	2.552217e+00
7.755000e+03	2.539078e+00
7.765000e+03	2.526024e+00
7.775000e+03	2.513053e+00
7.785000e+03	2.500166e+00
7.795000e+03	2.487361e+00
7.805000e+03	2.474638e+00
7.815000e+03	2.461996e+00
7.825000e+03	2.449435e+00
7.835000e+03	2.436954e+00
7.845000e+03	2.424552e+00
7.855000e+03	2.412229e+00
7.865000e+03	2.399984e+00
7.875000e+03	2.387817e+00
7.885000e+03	2.375727e+00
7.895000e+03	2.363713e+00
7.905000e+03	2.351775e+00
7.915000e+03	2.339912e+00
7.925000e+03	2.328125e+00
7.935000e+03	2.316411e+00
7.945000e+03	2.304770e+00
7.955000e+03	2.293203e+00
7.965000e+03	2.281708e+00
7.975000e+03	2.270286e+00
7.985000e+03	2.258934e+00
7.995000e+03	2.247654e+00
8.005000e+03	2.236444e+00
8.015000e+03	2.225303e+00
8.025000e+03	2.214232e+00
8.035000e+03	2.203230e+00
8.045000e+03	2.192296e+00
8.055000e+03	2.181429e+00
8.065000e+03	2.170630e+00
8.075000e+03	2.159898e+00
8.085000e+03	2.149231e+00
8.095000e+03	2.138631e+00
8.105000e+03	2.128096e+00
8.115000e+03	2.117626e+00
8.125000e+03	2.107220e+00
8.135000e+03	2.096878e+00
8.145000e+03	2.086599e+00
8.155000e+03	2.076383e+00
8.165000e+03	2.066229e+00
8.175000e+03	2.056138e+00
8.185000e+03	2.046108e+00
8.195000e+03	2.036139e+00
8.205000e+03	2.026231e+00
8.215000e+03	2.016383e+00
8.225000e+03	2.006595e+00
8.235000e+03	1.996866e+00
8.245000e+03	1.987196e+00
8.255000e+03	1.977584e+00
8.265000e+03	1.968031e+00
8.275000e+03	1.958535e+00
8.285000e+03	1.949096e+00
8.295000e+03	1.939714e+00
8.305000e+03	1.930389e+00
8.315000e+03	1.921119e+00
8.325000e+03	1.911905e+00
8.335000e+03	1.902746e+00
8.345000e+03	1.893642e+00
8.355000e+03	1.884593e+00
8.365000e+03	1.875597e+00
8.375000e+03	1.866655e+00
8.385000e+03	1.857766e+00
8.395000e+03	1.848930e+00
8.405000e+03	1.840147e+00
8.415000e+03	1.831415e+00
8.425000e+03	1.822736e+00
8.435000e+03	1.814107e+00
8.445000e+03	1.805530e+00
8.455000e+03	1.797003e+00
8.465000e+03	1.788527e+00
8.475000e+03	1.780100e+00
8.485000e+03	1.771723e+00
8.495000e+03	1.763396e+00
8.505000e+03	1.755117e+00
8.515000e+03	1.746886e+00
8.525000e+03	1.738704e+00
8.535000e+03	1.730570e+00
8.545000e+03	1.722483e+00
8.555000e+03	1.714444e+00
8.565000e+03	1.706451e+00
8.575000e+03	1.698505e+00
8.585000e+03	1.690605e+00
8.595000e+03	1.682751e+00
8.605000e+03	1.674942e+00
8.615000e+03	1.667179e+00
8.625000e+03	1.659460e+00
8.635000e+03	1.651787e+00
8.645000e+03	1.644157e+00
8.655000e+03	1.636572e+00
8.665000e+03	1.629030e+00
8.675000e+03	1.621531e+00
8.685000e+03	1.614076e+00
8.695000e+03	1.606663e+00
8.705000e+03	1.599294e+00
8.715000e+03	1.591966e+00
8.725000e+03	1.584680e+00
8.735000e+03	1.577436e+00
8.745000e+03	1.570233e+00
8.755000e+03	1.563071e+00
8.765000e+03	1.555950e+00
8.775000e+03	1.548869e+00
8.785000e+03	1.541829e+00
8.795000e+03	1.534829e+00
8.805000e+03	1.527868e+00
8.815000e+03	1.520947e+00
8.825000e+03	1.514065e+00
8.835000e+03	1.507221e+00
8.845000e+03	1.500417e+00
8.855000e+03	1.493651e+00
8.865000e+03	1.486922e+00
8.875000e+03	1.480232e+00
8.885000e+03	1.473580e+00
8.895000e+03	1.466964e+00
8.905000e+03	1.460386e+00
8.915000e+03	1.453844e+00
8.925000e+03	1.447340e+00
8.935000e+03	1.440871e+00
8.945000e+03	1.434438e+00
8.955000e+03	1.428042e+00
8.965000e+03	1.421681e+00
8.975000e+03	1.415355e+00
8.985000e+03	1.409065e+00
8.995000e+03	1.402809e+00
9.005000e+03	1.396588e+00
9.015000e+03	1.390402e+00
9.025000e+03	1.384250e+00
9.035000e+03	1.378132e+00
9.045000e+03	1.372047e+00
9.055000e+03	1.365996e+00
9.065000e+03	1.359979e+00
9.075000e+03	1.353994e+00
9.085000e+03	1.348042e+00
9.095000e+03	1.342124e+00
9.105000e+03	1.336237e+00
9.115000e+03	1.330383e+00
9.125000e+03	1.324561e+00
9.135000e+03	1.318770e+00
9.145000e+03	1.313011e+00
9.155000e+03	1.307284e+00
9.165000e+03	1.301588e+00
9.175000e+03	1.295923e+00
9.185000e+03	1.290288e+00
9.195000e+03	1.284684e+00
9.205000e+03	1.279111e+00
9.215000e+03	1.273568e+00
9.225000e+03	1.268054e+00
9.235000e+03	1.262571e+00
9.245000e+03	1.257117e+00
9.255000e+03	1.251692e+00
9.265000e+03	1.246297e+00
9.275000e+03	1.240931e+00
9.285000e+03	1.235594e+00
9.295000e+03	1.230285e+00
9.305000e+03	1.225005e+00
9.315000e+03	1.219753e+00
9.325000e+03	1.214529e+00
9.335000e+03	1.209333e+00
9.345000e+03	1.204165e+00
9.355000e+03	1.199025e+00
9.365000e+03	1.193912e+00
9.375000e+03	1.188826e+00
9.385000e+03	1.183767e+00
9.395000e+03	1.178735e+00
9.405000e+03	1.173730e+00
9.415000e+03	1.168751e+00
9.425000e+03	1.163799e+00
9.435000e+03	1.158873e+00
9.445000e+03	1.153973e+00
9.455000e+03	1.149098e+00
9.465000e+03	1.144250e+00
9.475000e+03	1.139427e+00
9.485000e+03	1.134629e+00
9.495000e+03	1.129857e+00
9.505000e+03	1.125110e+00
9.515000e+03	1.120387e+00
9.525000e+03	1.115690e+00
9.535000e+03	1.111016e+00
9.545000e+03	1.106368e+00
9.555000e+03	1.101744e+00
9.565000e+03	1.097143e+00
9.575000e+03	1.092567e+00
9.585000e+03	1.088015e+00
9.595000e+03	1.083486e+00
9.605000e+03	1.078981e+00
9.615000e+03	1.074499e+00
9.625000e+03	1.070041e+00
9.635000e+03	1.065605e+00
9.645000e+03	1.061193e+00
9.655000e+03	1.056803e+00
9.665000e+03	1.052436e+00
9.675000e+03	1.048092e+00
9.685000e+03	1.043770e+00
9.695000e+03	1.039470e+00
9.705000e+03	1.035192e+00
9.715000e+03	1.030937e+00
9.725000e+03	1.026703e+00
9.735000e+03	1.022491e+00
9.745000e+03	1.018300e+00
9.755000e+03	1.014131e+00
9.765000e+03	1.009984e+00
9.775000e+03	1.005857e+00
9.785000e+03	1.001751e+00
9.795000e+03	9.976669e-01
9.805000e+03	9.936031e-01
9.815000e+03	9.895598e-01
9.825000e+03	9.855373e-01
9.835000e+03	9.815351e-01
9.845000e+03	9.775533e-01
9.855000e+03	9.735915e-01
9.865000e+03	9.696499e-01
9.875000e+03	9.657282e-01
9.885000e+03	9.618261e-01
9.895000e+03	9.579440e-01
9.905000e+03	9.540813e-01
9.915000e+03	9.502382e-01
9.925000e+03	9.464142e-01
9.935000e+03	9.426095e-01
9.945000e+03	9.388239e-01
9.955000e+03	9.350573e-01
9.965000e+03	9.313096e-01
9.975000e+03	9.275807e-01
9.985000e+03	9.238704e-01
9.995000e+03	9.201785e-01
1.002500e+04	9.092133e-01
1.007500e+04	8.912983e-01
1.012500e+04	8.738224e-01
1.017500e+04	8.567727e-01
1.022500e+04	8.401368e-01
1.027500e+04	8.239028e-01
1.032500e+04	8.080590e-01
1.037500e+04	7.925941e-01
1.042500e+04	7.774975e-01
1.047500e+04	7.627587e-01
1.052500e+04	7.483675e-01
1.057500e+04	7.343140e-01
1.062500e+04	7.205889e-01
1.067500e+04	7.071829e-01
1.072500e+04	6.940873e-01
1.077500e+04	6.812934e-01
1.082500e+04	6.687930e-01
1.087500e+04	6.565778e-01
1.092500e+04	6.446404e-01
1.097500e+04	6.329730e-01
1.102500e+04	6.215683e-01
1.107500e+04	6.104194e-01
1.112500e+04	5.995194e-01
1.117500e+04	5.888615e-01
1.122500e+04	5.784394e-01
1.127500e+04	5.682469e-01
1.132500e+04	5.582780e-01
1.137500e+04	5.485266e-01
1.142500e+04	5.389872e-01
1.147500e+04	5.296543e-01
1.152500e+04	5.205225e-01
1.157500e+04	5.115868e-01
1.162500e+04	5.028419e-01
1.167500e+04	4.942831e-01
1.172500e+04	4.859056e-01
1.177500e+04	4.777048e-01
1.182500e+04	4.696764e-01
1.187500e+04	4.618159e-01
1.192500e+04	4.541191e-01
1.197500e+04	4.465820e-01
1.202500e+04	4.392006e-01
1.207500e+04	4.319711e-01
1.212500e+04	4.248898e-01
1.217500e+04	4.179530e-01
1.222500e+04	4.111571e-01
1.227500e+04	4.044988e-01
1.232500e+04	3.979748e-01
1.237500e+04	3.915818e-01
1.242500e+04	3.853166e-01
1.247500e+04	3.791762e-01
1.252500e+04	3.731577e-01
1.257500e+04	3.672580e-01
1.262500e+04	3.614746e-01
1.267500e+04	3.558045e-01
1.272500e+04	3.502452e-01
1.277500e+04	3.447940e-01
1.282500e+04	3.394485e-01
1.287500e+04	3.342061e-01
1.292500e+04	3.290645e-01
1.297500e+04	3.240215e-01
1.302500e+04	3.190747e-01
1.307500e+04	3.142219e-01
1.312500e+04	3.094611e-01
1.317500e+04	3.047900e-01
1.322500e+04	3.002068e-01
1.327500e+04	2.957095e-01
1.332500e+04	2.912959e-01
1.337500e+04	2.869645e-01
1.342500e+04	2.827132e-01
1.347500e+04	2.785404e-01
1.352500e+04	2.744443e-01
1.357500e+04	2.704232e-01
1.362500e+04	2.664755e-01
1.367500e+04	2.625995e-01
1.372500e+04	2.587938e-01
1.377500e+04	2.550568e-01
1.382500e+04	2.513869e-01
1.387500e+04	2.477829e-01
1.392500e+04	2.442432e-01
1.397500e+04	2.407665e-01
1.402500e+04	2.373514e-01
1.407500e+04	2.339967e-01
1.412500e+04	2.307010e-01
1.417500e+04	2.274632e-01
1.422500e+04	2.242819e-01
1.427500e+04	2.211561e-01
1.432500e+04	2.180845e-01
1.437500e+04	2.150661e-01
1.442500e+04	2.120997e-01
1.447500e+04	2.091843e-01
1.452500e+04	2.063188e-01
1.457500e+04	2.035022e-01
1.462500e+04	2.007335e-01
1.467500e+04	1.980117e-01
1.472500e+04	1.953359e-01
1.477500e+04	1.927052e-01
1.482500e+04	1.901186e-01
1.487500e+04	1.875752e-01
1.492500e+04	1.850742e-01
1.497500e+04	1.826148e-01
1.502500e+04	1.801961e-01
1.507500e+04	1.778173e-01
1.512500e+04	1.754776e-01
1.517500e+04	1.731763e-01
1.522500e+04	1.709126e-01
1.527500e+04	1.686858e-01
1.532500e+04	1.664951e-01
1.537500e+04	1.643398e-01
1.542500e+04	1.622193e-01
1.547500e+04	1.601329e-01
1.552500e+04	1.580800e-01
1.557500e+04	1.560598e-01
1.562500e+04	1.540718e-01
1.567500e+04	1.521154e-01
1.572500e+04	1.501899e-01
1.577500e+04	1.482948e-01
1.582500e+04	1.464294e-01
1.587500e+04	1.445934e-01
1.592500e+04	1.427860e-01
1.597500e+04	1.410067e-01
1.602500e+04	1.392551e-01
1.607500e+04	1.375306e-01
1.612500e+04	1.358327e-01
1.617500e+04	1.341610e-01
1.622500e+04	1.325148e-01
1.627500e+04	1.308939e-01
1.632500e+04	1.292976e-01
1.637500e+04	1.277256e-01
1.642500e+04	1.261775e-01
1.647500e+04	1.246527e-01
1.652500e+04	1.231509e-01
1.657500e+04	1.216716e-01
1.662500e+04	1.202144e-01
1.667500e+04	1.187791e-01
1.672500e+04	1.173650e-01
1.677500e+04	1.159720e-01
1.682500e+04	1.145996e-01
1.687500e+04	1.132474e-01
1.692500e+04	1.119151e-01
1.697500e+04	1.106023e-01
1.702500e+04	1.093087e-01
1.707500e+04	1.080340e-01
1.712500e+04	1.067778e-01
1.717500e+04	1.055398e-01
1.722500e+04	1.043197e-01
1.727500e+04	1.031172e-01
1.732500e+04	1.019319e-01
1.737500e+04	1.007637e-01
1.742500e+04	9.961212e-02
1.747500e+04	9.847695e-02
1.752500e+04	9.735791e-02
1.757500e+04	9.625470e-02
1.762500e+04	9.516710e-02
1.767500e+04	9.409481e-02
1.772500e+04	9.303756e-02
1.777500e+04	9.199513e-02
1.782500e+04	9.096727e-02
1.787500e+04	8.995371e-02
1.792500e+04	8.895424e-02
1.797500e+04	8.796861e-02
1.802500e+04	8.699659e-02
1.807500e+04	8.603795e-02
1.812500e+04	8.509249e-02
1.817500e+04	8.415998e-02
1.822500e+04	8.324021e-02
1.827500e+04	8.233296e-02
1.832500e+04	8.143805e-02
1.837500e+04	8.055527e-02
1.842500e+04	7.968441e-02
1.847500e+04	7.882528e-02
1.852500e+04	7.797770e-02
1.857500e+04	7.714149e-02
1.862500e+04	7.631645e-02
1.867500e+04	7.550242e-02
1.872500e+04	7.469921e-02
1.877500e+04	7.390665e-02
1.882500e+04	7.312457e-02
1.887500e+04	7.235282e-02
1.892500e+04	7.159122e-02
1.897500e+04	7.083961e-02
1.902500e+04	7.009784e-02
1.907500e+04	6.936575e-02
1.912500e+04	6.864320e-02
1.917500e+04	6.793004e-02
1.922500e+04	6.722610e-02
1.927500e+04	6.653126e-02
1.932500e+04	6.584538e-02
1.937500e+04	6.516831e-02
1.942500e+04	6.449992e-02
1.947500e+04	6.384008e-02
1.952500e+04	6.318866e-02
1.957500e+04	6.254552e-02
1.962500e+04	6.191055e-02
1.967500e+04	6.128361e-02
1.972500e+04	6.066458e-02
1.977500e+04	6.005336e-02
1.982500e+04	5.944982e-02
1.987500e+04	5.885383e-02
1.992500e+04	5.826530e-02
1.997500e+04	5.768410e-02
2.002500e+04	5.711014e-02
2.007500e+04	5.654329e-02
2.012500e+04	5.598346e-02
2.017500e+04	5.543054e-02
2.022500e+04	5.488443e-02
2.027500e+04	5.434503e-02
2.032500e+04	5.381224e-02
2.037500e+04	5.328597e-02
2.042500e+04	5.276611e-02
2.047500e+04	5.225257e-02
2.052500e+04	5.174527e-02
2.057500e+04	5.124411e-02
2.062500e+04	5.074900e-02
2.067500e+04	5.025986e-02
2.072500e+04	4.977659e-02
2.077500e+04	4.929912e-02
2.082500e+04	4.882736e-02
2.087500e+04	4.836123e-02
2.092500e+04	4.790065e-02
2.097500e+04	4.744554e-02
2.102500e+04	4.699583e-02
2.107500e+04	4.655143e-02
2.112500e+04	4.611227e-02
2.117500e+04	4.567827e-02
2.122500e+04	4.524937e-02
2.127500e+04	4.482549e-02
2.132500e+04	4.440656e-02
2.137500e+04	4.399252e-02
2.142500e+04	4.358329e-02
2.147500e+04	4.317880e-02
2.152500e+04	4.277900e-02
2.157500e+04	4.238382e-02
2.162500e+04	4.199319e-02
2.167500e+04	4.160704e-02
2.172500e+04	4.122533e-02
2.177500e+04	4.084799e-02
2.182500e+04	4.047495e-02
2.187500e+04	4.010616e-02
2.192500e+04	3.974156e-02
2.197500e+04	3.938109e-02
2.202500e+04	3.902471e-02
2.207500e+04	3.867234e-02
2.212500e+04	3.832394e-02
2.217500e+04	3.797946e-02
2.222500e+04	3.763884e-02
2.227500e+04	3.730203e-02
2.232500e+04	3.696898e-02
2.237500e+04	3.663963e-02
2.242500e+04	3.631395e-02
2.247500e+04	3.599188e-02
2.252500e+04	3.567337e-02
2.257500e+04	3.535837e-02
2.262500e+04	3.504685e-02
2.267500e+04	3.473875e-02
2.272500e+04	3.443402e-02
2.277500e+04	3.413263e-02
2.282500e+04	3.383453e-02
2.287500e+04	3.353968e-02
2.292500e+04	3.324803e-02
2.297500e+04	3.295955e-02
2.302500e+04	3.267418e-02
2.307500e+04	3.239190e-02
2.312500e+04	3.211266e-02
2.317500e+04	3.183643e-02
2.322500e+04	3.156316e-02
2.327500e+04	3.129281e-02
2.332500e+04	3.102535e-02
2.337500e+04	3.076074e-02
2.342500e+04	3.049895e-02
2.347500e+04	3.023994e-02
2.352500e+04	2.998367e-02
2.357500e+04	2.973011e-02
2.362500e+04	2.947922e-02
2.367500e+04	2.923098e-02
2.372500e+04	2.898534e-02
2.377500e+04	2.874228e-02
2.382500e+04	2.850176e-02
2.387500e+04	2.826375e-02
2.392500e+04	2.802822e-02
2.397500e+04	2.779514e-02
2.402500e+04	2.756448e-02
2.407500e+04	2.733620e-02
2.412500e+04	2.711028e-02
2.417500e+04	2.688669e-02
2.422500e+04	2.666540e-02
2.427500e+04	2.644639e-02
2.432500e+04	2.622961e-02
2.437500e+04	2.601506e-02
2.442500e+04	2.580269e-02
2.447500e+04	2.559249e-02
2.452500e+04	2.538442e-02
2.457500e+04	2.517846e-02
2.462500e+04	2.497459e-02
2.467500e+04	2.477277e-02
2.472500e+04	2.457299e-02
2.477500e+04	2.437523e-02
2.482500e+04	2.417944e-02
2.487500e+04	2.398562e-02
2.492500e+04	2.379373e-02
2.497500e+04	2.360377e-02
2.502500e+04	2.341569e-02
2.507500e+04	2.322948e-02
2.512500e+04	2.304512e-02
2.517500e+04	2.286259e-02
2.522500e+04	2.268186e-02
2.527500e+04	2.250291e-02
2.532500e+04	2.232572e-02
2.537500e+04	2.215027e-02
2.542500e+04	2.197655e-02
2.547500e+04	2.180452e-02
2.552500e+04	2.163417e-02
2.557500e+04	2.146549e-02
2.562500e+04	2.129844e-02
2.567500e+04	2.113301e-02
2.572500e+04	2.096920e-02
2.577500e+04	2.080696e-02
2.582500e+04	2.064629e-02
2.587500e+04	2.048717e-02
2.592500e+04	2.032957e-02
2.597500e+04	2.017349e-02
2.602500e+04	2.001891e-02
2.607500e+04	1.986580e-02
2.612500e+04	1.971415e-02
2.617500e+04	1.956395e-02
2.622500e+04	1.941518e-02
2.627500e+04	1.926781e-02
2.632500e+04	1.912184e-02
2.637500e+04	1.897726e-02
2.642500e+04	1.883403e-02
2.647500e+04	1.869216e-02
2.652500e+04	1.855162e-02
2.657500e+04	1.841239e-02
2.662500e+04	1.827447e-02
2.667500e+04	1.813784e-02
2.672500e+04	1.800248e-02
2.677500e+04	1.786839e-02
2.682500e+04	1.773554e-02
2.687500e+04	1.760392e-02
2.692500e+04	1.747352e-02
2.697500e+04	1.734433e-02
2.702500e+04	1.721633e-02
2.707500e+04	1.708950e-02
2.712500e+04	1.696385e-02
2.717500e+04	1.683934e-02
2.722500e+04	1.671598e-02
2.727500e+04	1.659374e-02
2.732500e+04	1.647262e-02
2.737500e+04	1.635260e-02
2.742500e+04	1.623367e-02
2.747500e+04	1.611582e-02
2.752500e+04	1.599904e-02
2.757500e+04	1.588332e-02
2.762500e+04	1.576864e-02
2.767500e+04	1.565499e-02
2.772500e+04	1.554236e-02
2.777500e+04	1.543075e-02
2.782500e+04	1.532014e-02
2.787500e+04	1.521051e-02
2.792500e+04	1.510186e-02
2.797500e+04	1.499419e-02
2.802500e+04	1.488747e-02
2.807500e+04	1.478170e-02
2.812500e+04	1.467686e-02
2.817500e+04	1.457295e-02
2.822500e+04	1.446997e-02
2.827500e+04	1.436789e-02
2.832500e+04	1.426670e-02
2.837500e+04	1.416641e-02
2.842500e+04	1.406700e-02
2.847500e+04	1.396846e-02
2.852500e+04	1.387077e-02
2.857500e+04	1.377395e-02
2.862500e+04	1.367796e-02
2.867500e+04	1.358281e-02
2.872500e+04	1.348848e-02
2.877500e+04	1.339498e-02
2.882500e+04	1.330228e-02
2.887500e+04	1.321038e-02
2.892500e+04	1.311927e-02
2.897500e+04	1.302895e-02
2.902500e+04	1.293941e-02
2.907500e+04	1.285063e-02
2.912500e+04	1.276261e-02
2.917500e+04	1.267535e-02
2.922500e+04	1.258883e-02
2.927500e+04	1.250304e-02
2.932500e+04	1.241799e-02
2.937500e+04	1.233365e-02
2.942500e+04	1.225004e-02
2.947500e+04	1.216713e-02
2.952500e+04	1.208492e-02
2.957500e+04	1.200340e-02
2.962500e+04	1.192257e-02
2.967500e+04	1.184242e-02
2.972500e+04	1.176294e-02
2.977500e+04	1.168413e-02
2.982500e+04	1.160597e-02
2.987500e+04	1.152847e-02
2.992500e+04	1.145161e-02
2.997500e+04	1.137540e-02
3.002500e+04	1.129981e-02
3.007500e+04	1.122485e-02
3.012500e+04	1.115052e-02
3.017500e+04	1.107680e-02
3.022500e+04	1.100368e-02
3.027500e+04	1.093117e-02
3.032500e+04	1.085926e-02
3.037500e+04	1.078793e-02
3.042500e+04	1.071719e-02
3.047500e+04	1.064703e-02
3.052500e+04	1.057744e-02
3.057500e+04	1.050842e-02
3.062500e+04	1.043996e-02
3.067500e+04	1.037206e-02
3.072500e+04	1.030471e-02
3.077500e+04	1.023790e-02
3.082500e+04	1.017164e-02
3.087500e+04	1.010591e-02
3.092500e+04	1.004071e-02
3.097500e+04	9.976037e-03
3.102500e+04	9.911883e-03
3.107500e+04	9.848243e-03
3.112500e+04	9.785114e-03
3.117500e+04	9.722489e-03
3.122500e+04	9.660364e-03
3.127500e+04	9.598735e-03
3.132500e+04	9.537597e-03
3.137500e+04	9.476945e-03
3.142500e+04	9.416774e-03
3.147500e+04	9.357080e-03
3.152500e+04	9.297858e-03
3.157500e+04	9.239104e-03
3.162500e+04	9.180813e-03
3.167500e+04	9.122982e-03
3.172500e+04	9.065604e-03
3.177500e+04	9.008679e-03
3.182500e+04	8.952198e-03
3.187500e+04	8.896159e-03
3.192500e+04	8.840558e-03
3.197500e+04	8.785391e-03
3.202500e+04	8.730654e-03
3.207500e+04	8.676342e-03
3.212500e+04	8.622452e-03
3.217500e+04	8.568979e-03
3.222500e+04	8.515920e-03
3.227500e+04	8.463272e-03
3.232500e+04	8.411030e-03
3.237500e+04	8.359190e-03
3.242500e+04	8.307748e-03
3.247500e+04	8.256703e-03
3.252500e+04	8.206048e-03
3.257500e+04	8.155783e-03
3.262500e+04	8.105899e-03
3.267500e+04	8.056398e-03
3.272500e+04	8.007274e-03
3.277500e+04	7.958523e-03
3.282500e+04	7.910144e-03
3.287500e+04	7.862130e-03
3.292500e+04	7.814482e-03
3.297500e+04	7.767193e-03
3.302500e+04	7.720261e-03
3.307500e+04	7.673684e-03
3.312500e+04	7.627457e-03
3.317500e+04	7.581577e-03
3.322500e+04	7.536042e-03
3.327500e+04	7.490849e-03
3.332500e+04	7.445994e-03
3.337500e+04	7.401474e-03
3.342500e+04	7.357286e-03
3.347500e+04	7.313428e-03
3.352500e+04	7.269895e-03
3.357500e+04	7.226686e-03
3.362500e+04	7.183798e-03
3.367500e+04	7.141228e-03
3.372500e+04	7.098972e-03
3.377500e+04	7.057029e-03
3.382500e+04	7.015394e-03
3.387500e+04	6.974066e-03
3.392500e+04	6.933043e-03
3.397500e+04	6.892320e-03
3.402500e+04	6.851896e-03
3.407500e+04	6.811768e-03
3.412500e+04	6.771933e-03
3.417500e+04	6.732389e-03
3.422500e+04	6.693133e-03
3.427500e+04	6.654163e-03
3.432500e+04	6.615476e-03
3.437500e+04	6.577070e-03
3.442500e+04	6.538942e-03
3.447500e+04	6.501091e-03
3.452500e+04	6.463512e-03
3.457500e+04	6.426204e-03
3.462500e+04	6.389166e-03
3.467500e+04	6.352394e-03
3.472500e+04	6.315886e-03
3.477500e+04	6.279640e-03
3.482500e+04	6.243654e-03
3.487500e+04	6.207924e-03
3.492500e+04	6.172451e-03
3.497500e+04	6.137230e-03
3.502500e+04	6.102260e-03
3.507500e+04	6.067539e-03
3.512500e+04	6.033065e-03
3.517500e+04	5.998835e-03
3.522500e+04	5.964847e-03
3.527500e+04	5.931099e-03
3.532500e+04	5.897590e-03
3.537500e+04	5.864318e-03
3.542500e+04	5.831279e-03
3.547500e+04	5.798474e-03
3.552500e+04	5.765898e-03
3.557500e+04	5.733551e-03
3.562500e+04	5.701431e-03
3.567500e+04	5.669534e-03
3.572500e+04	5.637861e-03
3.577500e+04	5.606408e-03
3.582500e+04	5.575175e-03
3.587500e+04	5.544159e-03
3.592500e+04	5.513358e-03
3.597500e+04	5.482771e-03
3.602500e+04	5.452395e-03
