 SOLAR ZENITH ANGLE (deg) =    48.2000000000000     
 FIXED SPECIES MIXING RATIOS:
    O2 =   2.100000000000000E-004  CO2 =   4.000000000000000E-004
 
    CH4 =   2.806977011436352E-007
 Standard CH3CL flux =  2.370E+08

 PO2= 7.853E-04  PNO= 2.886E-03  ZAPNO= 3.050E+02
 N= 3     X= 1.25804E-01  ERR= 2.35662E-06

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0

 MIXING RATIOS OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  8.30E+06 3.59E-08 5.43E-03 2.66E+01 1.37E-04 1.14E-10 1.58E-13 4.80E-17 5.76E-10 7.38E-25 1.09E-20 3.14E-04 1.44E-12
  8.40E+06 2.24E-08 4.64E-03 2.20E+01 9.63E-05 4.95E-11 6.28E-14 1.90E-17 3.47E-10 2.67E-25 3.39E-21 2.62E-04 6.39E-13
  8.50E+06 2.21E-08 3.92E-03 1.82E+01 6.78E-05 2.17E-11 2.49E-14 7.53E-18 2.08E-10 9.68E-26 1.05E-21 2.18E-04 2.84E-13
  8.60E+06 8.79E-09 3.27E-03 1.51E+01 4.78E-05 9.58E-12 9.87E-15 2.99E-18 1.25E-10 3.50E-26 3.23E-22 1.80E-04 1.27E-13
  8.70E+06 8.82E-09 2.70E-03 1.24E+01 3.36E-05 4.31E-12 3.92E-15 1.19E-18 7.53E-11 1.27E-26 9.88E-23 1.49E-04 5.66E-14
  8.80E+06 8.83E-09 2.22E-03 1.02E+01 2.37E-05 1.98E-12 1.57E-15 4.76E-19 4.52E-11 4.57E-27 3.01E-23 1.22E-04 2.53E-14
  8.90E+06 3.00E-09 1.80E-03 8.36E+00 1.67E-05 9.32E-13 6.28E-16 1.91E-19 2.71E-11 1.65E-27 9.16E-24 9.94E-05 1.13E-14
  9.00E+06 3.54E-09 1.45E-03 6.82E+00 1.17E-05 4.52E-13 2.54E-16 7.65E-20 1.63E-11 5.97E-28 2.77E-24 8.04E-05 5.06E-15
  9.10E+06 1.06E-09 1.16E-03 5.52E+00 8.25E-06 2.27E-13 1.04E-16 3.08E-20 9.78E-12 2.16E-28 8.37E-25 6.46E-05 2.27E-15
  9.20E+06-6.69E-11 9.16E-04 4.44E+00 5.81E-06 1.18E-13 4.28E-17 1.24E-20 5.87E-12 7.80E-29 2.52E-25 5.12E-05 1.02E-15
  9.30E+06 3.15E-09 7.14E-04 3.53E+00 4.09E-06 6.35E-14 1.79E-17 5.03E-21 3.53E-12 2.83E-29 7.57E-26 4.00E-05 4.54E-16
  9.40E+06 4.40E-10 5.45E-04 2.76E+00 2.88E-06 3.53E-14 7.65E-18 2.04E-21 2.12E-12 1.03E-29 2.27E-26 3.07E-05 2.03E-16
  9.50E+06 6.20E-10 4.06E-04 2.11E+00 2.03E-06 2.03E-14 3.33E-18 8.34E-22 1.28E-12 3.75E-30 6.76E-27 2.29E-05 9.07E-17
  9.60E+06 2.12E-10 2.91E-04 1.56E+00 1.43E-06 1.19E-14 1.48E-18 3.41E-22 7.69E-13 1.38E-30 2.01E-27 1.64E-05 4.04E-17
  9.70E+06-1.13E-10 1.96E-04 1.09E+00 1.01E-06 7.17E-15 6.68E-19 1.40E-22 4.65E-13 5.07E-31 5.97E-28 1.11E-05 1.79E-17
  9.80E+06-8.99E-10 1.18E-04 6.76E-01 7.08E-07 4.39E-15 2.98E-19 5.70E-23 2.81E-13 1.86E-31 1.76E-28 6.63E-06 7.91E-18
  9.90E+06 5.08E-10 5.34E-05 3.17E-01 4.97E-07 2.60E-15 1.14E-19 2.07E-23 1.71E-13 6.27E-32 5.05E-29 2.98E-06 3.30E-18
  1.00E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  1.00E+07 4.76E-10-5.41E-07-2.90E-04 1.93E-08 1.72E-18-1.31E-21-1.12E-25 3.07E-15-2.83E-34-3.23E-32-4.23E-09-5.60E-23

     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     
  0.00E+00-4.25E+03-1.03E+05-8.05E+07-1.39E+05-1.16E+14-3.28E+05-1.09E+05-1.41E+06-3.64E+08-6.41E+07-1.59E+06-1.16E+14
  1.00E+05-1.24E+03-1.73E+05-8.46E+07-2.44E+05-1.04E+14 4.27E+06 1.48E+03-6.66E+03-1.43E+08-6.59E+07 9.27E+04-1.05E+14
  2.00E+05-2.35E+03-5.61E+05-9.50E+07-6.66E+05-9.25E+13 3.67E+06 1.79E+03-8.73E+03-3.07E+07-6.61E+07 2.52E+05-9.30E+13
  3.00E+05-3.39E+03-1.50E+06-7.51E+07-1.54E+06-8.09E+13 1.99E+06 1.02E+03-1.07E+04 1.49E+07-5.32E+07 1.75E+05-8.14E+13
  4.00E+05-4.31E+03-3.04E+06-3.91E+07-2.62E+06-6.94E+13 1.21E+06 4.46E+02-1.08E+04 2.79E+07-4.61E+07 1.30E+05-6.97E+13
  5.00E+05-3.45E+03-4.61E+06-2.94E+06-3.62E+06-5.78E+13 4.44E+05 2.45E+02-1.51E+04 1.18E+07-3.48E+07 5.96E+04-5.81E+13
  6.00E+05-1.87E+03-5.62E+06 1.57E+07-4.27E+06-4.62E+13-8.75E+04 1.31E+02-2.49E+04-1.21E+07-2.48E+07 1.49E+04-4.64E+13
  7.00E+05-9.36E+02-5.83E+06 1.67E+07-4.64E+06-3.46E+13-3.48E+05 6.35E+01-3.95E+04-2.97E+07-1.65E+07 1.86E+03-3.48E+13
  8.00E+05-5.97E+02-5.37E+06 6.53E+06-5.26E+06-2.30E+13-4.95E+05 2.66E+01-5.97E+04-3.73E+07-8.99E+05 2.17E+03-2.32E+13
  9.00E+05-1.04E+03-7.02E+06-1.27E+07-9.95E+06-1.14E+13-6.41E+05 3.30E+01-1.06E+05-2.44E+07 3.44E+07 7.34E+03-1.16E+13
  1.00E+06-2.18E+03-6.70E+06-1.92E+07-1.18E+07 1.83E+11 2.53E+06 1.31E+02 2.01E+04 9.11E+07 5.15E+07 1.52E+05-2.04E+09
  1.10E+06-9.67E+02-2.42E+06-6.61E+06 2.79E+05 1.17E+11 1.16E+05 4.46E+00 3.58E+04 2.47E+07 1.33E+07 5.81E+03-4.79E+09
  1.20E+06-1.16E+03-1.89E+06-2.76E+06 5.21E+05 5.53E+10 2.39E+03 9.11E-02 7.20E+03 4.31E+06 2.31E+06 8.38E+01-5.48E+09
  1.30E+06-1.46E+03-1.25E+06-2.94E+06 4.02E+05 1.57E+10 2.30E+01 9.74E-04 7.86E+02 4.12E+05 2.68E+05 5.76E-01-5.80E+09
  1.40E+06-1.91E+03-7.20E+05-2.88E+06 3.00E+05 9.03E+08 1.21E-01 7.05E-06 5.45E+01 2.25E+04 2.02E+04 2.44E-03-5.40E+09
  1.50E+06-2.43E+03-3.71E+05-2.20E+06 1.82E+05 9.24E+08 4.18E-04 4.30E-08 2.82E+00 8.08E+02 1.06E+03 8.18E-06-4.54E+09
  1.60E+06-2.94E+03-1.96E+05-1.36E+06 9.34E+04 2.76E+09 1.08E-06 2.88E-10 1.12E-01 2.20E+01 4.10E+01 3.25E-08-3.91E+09
  1.70E+06-3.57E+03-1.14E+05-7.43E+05 4.61E+04 3.57E+09 2.35E-09 4.80E-12 3.58E-03 5.12E-01 1.11E+00 3.84E-10-3.07E+09
  1.80E+06-4.41E+03-6.81E+04-3.90E+05 2.27E+04 3.35E+09 4.92E-12 4.21E-14 7.40E-05 1.04E-02-1.04E-02 6.63E-12-2.50E+09
  1.90E+06-5.52E+03-3.46E+04-2.17E+05 1.13E+04 2.80E+09-5.12E-13-1.72E-13-1.90E-05-2.01E-04 2.20E-04-2.29E-12-1.97E+09
  2.00E+06-6.99E+03-4.51E+03-1.53E+05 5.82E+03 2.16E+09-8.15E-13-2.81E-13-2.09E-05-4.98E-04 5.19E-04-3.01E-12-1.43E+09
  2.10E+06-8.70E+03 2.42E+04-1.43E+05 3.02E+03 1.61E+09-1.23E-12-4.42E-13-2.05E-05-5.72E-04 5.92E-04-3.60E-12-1.20E+09
  2.20E+06-1.05E+04 5.24E+04-1.62E+05 1.58E+03 1.13E+09-1.85E-12-6.87E-13-2.02E-05-6.37E-04 6.57E-04-4.29E-12-8.90E+08
  2.30E+06-1.23E+04 7.91E+04-1.94E+05 8.32E+02 7.58E+08-2.77E-12-1.05E-12-2.00E-05-7.06E-04 7.26E-04-5.12E-12-6.77E+08
  2.40E+06-1.36E+04 1.01E+05-2.26E+05 4.34E+02 4.88E+08-4.08E-12-1.58E-12-2.02E-05-7.83E-04 8.03E-04-6.12E-12-4.78E+08
  2.50E+06-1.43E+04 1.15E+05-2.47E+05 2.23E+02 1.53E+08-5.93E-12-2.33E-12-2.09E-05-8.72E-04 8.92E-04-7.32E-12-3.78E+08
  2.60E+06-1.42E+04 1.19E+05-2.53E+05 1.13E+02-1.34E+07-8.43E-12-3.35E-12-2.23E-05-9.76E-04 9.98E-04-8.81E-12-2.27E+08
  2.70E+06-1.33E+04 1.15E+05-2.43E+05 5.63E+01-2.38E+08-1.18E-11-4.73E-12-2.47E-05-1.10E-03 1.13E-03-1.07E-11-1.64E+08
  2.80E+06-1.19E+04 1.03E+05-2.19E+05 2.78E+01-3.08E+08-1.62E-11-6.55E-12-2.81E-05-1.25E-03 1.28E-03-1.32E-11-1.16E+08
  2.90E+06-1.01E+04 8.59E+04-1.84E+05 1.36E+01-4.35E+08-2.13E-11-8.77E-12-3.22E-05-1.41E-03 1.44E-03-1.63E-11-4.31E+07
  3.00E+06-8.31E+03 6.86E+04-1.48E+05 6.62E+00-5.47E+08-2.76E-11-1.15E-11-3.77E-05-1.60E-03 1.64E-03-2.03E-11 1.68E+07
  3.10E+06-6.80E+03 5.30E+04-1.15E+05 3.26E+00-6.47E+08-3.48E-11-1.49E-11-4.47E-05-1.83E-03 1.88E-03-2.56E-11 1.78E+07
  3.20E+06-5.49E+03 3.96E+04-8.53E+04 1.60E+00-6.79E+08-4.27E-11-1.89E-11-5.32E-05-2.09E-03 2.14E-03-3.25E-11 4.63E+07
  3.30E+06-4.40E+03 2.90E+04-6.19E+04 7.83E-01-7.54E+08-5.14E-11-2.34E-11-6.32E-05-2.37E-03 2.43E-03-4.15E-11 5.91E+07
  3.40E+06-3.45E+03 2.11E+04-4.44E+04 3.86E-01-8.21E+08-6.21E-11-2.91E-11-7.46E-05-2.67E-03 2.74E-03-5.35E-11 1.19E+08
  3.50E+06-2.47E+03 1.55E+04-3.19E+04 1.91E-01-8.81E+08-7.73E-11-3.68E-11-8.53E-05-2.95E-03 3.04E-03-6.94E-11 1.78E+08
  3.60E+06-1.40E+03 1.15E+04-2.33E+04 9.51E-02-9.83E+08-1.02E-10-4.80E-11-9.26E-05-3.18E-03 3.27E-03-9.05E-11 2.48E+08
  3.70E+06-2.65E+02 8.49E+03-1.73E+04 4.73E-02-1.07E+09-1.43E-10-6.47E-11-9.37E-05-3.32E-03 3.42E-03-1.18E-10 3.85E+08
  3.80E+06 7.13E+02 6.12E+03-1.30E+04 2.36E-02-1.19E+09-2.07E-10-8.92E-11-9.07E-05-3.43E-03 3.52E-03-1.53E-10 5.71E+08
  3.90E+06 1.28E+03 4.30E+03-9.81E+03 1.20E-02-1.33E+09-2.99E-10-1.23E-10-8.99E-05-3.61E-03 3.70E-03-2.00E-10 8.18E+08
  4.00E+06 1.38E+03 2.94E+03-7.23E+03 6.16E-03-1.53E+09-4.13E-10-1.64E-10-9.72E-05-3.94E-03 4.04E-03-2.61E-10 1.06E+09
  4.10E+06 1.12E+03 1.97E+03-5.18E+03 3.22E-03-1.66E+09-5.32E-10-2.10E-10-1.16E-04-4.44E-03 4.56E-03-3.42E-10 1.35E+09
  4.20E+06 6.41E+02 1.33E+03-3.50E+03 1.71E-03-1.84E+09-6.32E-10-2.55E-10-1.46E-04-5.11E-03 5.26E-03-4.48E-10 1.72E+09
  4.30E+06 9.68E+01 9.36E+02-2.20E+03 9.28E-04-2.11E+09-6.83E-10-2.93E-10-1.89E-04-5.89E-03 6.08E-03-5.86E-10 2.20E+09
  4.40E+06-3.22E+02 6.89E+02-1.31E+03 5.01E-04-2.40E+09-6.50E-10-3.10E-10-2.46E-04-6.70E-03 6.94E-03-7.58E-10 2.86E+09
  4.50E+06-5.41E+02 5.36E+02-7.41E+02 2.65E-04-2.94E+09-5.23E-10-2.98E-10-3.21E-04-7.41E-03 7.73E-03-9.67E-10 3.95E+09
  4.60E+06-6.82E+02 4.39E+02-3.83E+02 1.36E-04-3.75E+09-3.16E-10-2.57E-10-4.20E-04-7.91E-03 8.33E-03-1.22E-09 5.61E+09
  4.70E+06-8.08E+02 3.65E+02-3.43E+01 6.57E-05-4.92E+09-6.07E-11-1.92E-10-5.51E-04-8.08E-03 8.63E-03-1.49E-09 8.17E+09
  4.80E+06-1.04E+03 2.97E+02 3.91E+02 2.91E-05-6.65E+09 2.00E-10-1.12E-10-7.31E-04-7.85E-03 8.58E-03-1.74E-09 1.17E+10
  4.90E+06-1.55E+03 2.32E+02 1.10E+03 1.16E-05-8.87E+09 4.23E-10-2.94E-11-9.92E-04-7.18E-03 8.17E-03-1.93E-09 1.64E+10
  5.00E+06-2.34E+03 1.72E+02 2.01E+03 4.13E-06-1.15E+10 5.61E-10 5.16E-11-1.38E-03-6.09E-03 7.47E-03-2.00E-09 2.19E+10
  5.10E+06-3.46E+03 1.19E+02 3.27E+03 1.30E-06-1.42E+10 5.85E-10 1.25E-10-1.99E-03-4.57E-03 6.56E-03-1.89E-09 2.77E+10
  5.20E+06-4.93E+03 7.72E+01 4.82E+03 3.64E-07-1.67E+10 4.98E-10 1.81E-10-2.92E-03-2.65E-03 5.57E-03-1.59E-09 3.30E+10
  5.30E+06-6.77E+03 4.71E+01 6.70E+03 9.19E-08-1.85E+10 3.43E-10 1.97E-10-4.15E-03-4.30E-04 4.58E-03-1.14E-09 3.71E+10
  5.40E+06-1.01E+04 2.78E+01 1.01E+04 2.16E-08-1.95E+10 2.02E-10 1.83E-10-5.49E-03 1.82E-03 3.67E-03-5.97E-10 3.98E+10
  5.50E+06-1.88E+04 1.59E+01 1.88E+04 5.03E-09-1.91E+10 1.29E-10 2.91E-10-8.48E-03 5.57E-03 2.90E-03 9.91E-10 4.11E+10
  5.60E+06-3.28E+04 6.55E+00 3.28E+04 9.19E-10-1.54E+10 5.17E-11 2.93E-10-1.07E-02 8.43E-03 2.26E-03 3.77E-09 4.08E+10
  5.70E+06-4.20E+04 2.77E+00 4.20E+04 1.32E-10-7.61E+09 9.19E-12 1.04E-10-4.65E-03 2.91E-03 1.74E-03 3.45E-09 3.93E+10
  5.80E+06-4.47E+04 2.42E+00 4.47E+04 2.79E-11 2.74E+09 1.17E-12 2.50E-11 8.30E-04-2.18E-03 1.35E-03 1.76E-09 3.72E+10
  5.90E+06-4.43E+04 2.65E+00 4.43E+04 8.53E-12 1.44E+10 1.37E-13 6.07E-12 2.27E-03-3.32E-03 1.05E-03 7.67E-10 3.50E+10
  6.00E+06-4.27E+04 2.86E+00 4.27E+04 3.00E-12 2.64E+10 1.61E-14 1.66E-12 1.81E-03-2.64E-03 8.29E-04 3.34E-10 3.29E+10
  6.10E+06-4.05E+04 2.92E+00 4.05E+04 1.13E-12 3.81E+10 2.06E-15 5.25E-13 9.67E-04-1.63E-03 6.66E-04 1.54E-10 3.09E+10
  6.20E+06-3.80E+04 2.83E+00 3.80E+04 4.46E-13 4.88E+10 3.04E-16 1.90E-13 2.07E-04-7.51E-04 5.43E-04 7.68E-11 2.90E+10
  6.30E+06-3.52E+04 2.65E+00 3.52E+04 1.83E-13 5.81E+10 5.84E-17 7.71E-14-4.12E-04-3.73E-05 4.50E-04 4.10E-11 2.71E+10
  6.40E+06-3.22E+04 2.36E+00 3.22E+04 7.71E-14 6.55E+10 5.76E-17 3.45E-14-8.84E-04 5.09E-04 3.76E-04 2.33E-11 2.53E+10
  6.50E+06-2.92E+04 2.02E+00 2.92E+04 3.28E-14 7.07E+10 4.45E-16 1.67E-14-1.24E-03 9.21E-04 3.16E-04 1.39E-11 2.35E+10
  6.60E+06-2.61E+04 1.67E+00 2.61E+04 1.41E-14 7.37E+10 4.01E-15 8.65E-15-1.52E-03 1.25E-03 2.67E-04 8.69E-12 2.18E+10
  6.70E+06-2.32E+04 1.35E+00 2.32E+04 6.14E-15 7.43E+10-3.53E-15 4.74E-15-1.73E-03 1.51E-03 2.25E-04 5.64E-12 2.02E+10
  6.80E+06-2.04E+04 1.06E+00 2.04E+04 2.69E-15 7.27E+10-5.16E-16 2.73E-15-1.88E-03 1.70E-03 1.89E-04 3.80E-12 1.85E+10
  6.90E+06-1.78E+04 8.17E-01 1.78E+04 1.19E-15 6.94E+10-9.99E-17 1.65E-15-1.97E-03 1.81E-03 1.59E-04 2.65E-12 1.69E+10
  7.00E+06-1.54E+04 6.15E-01 1.54E+04 5.27E-16 6.45E+10-7.22E-18 1.04E-15-1.97E-03 1.83E-03 1.33E-04 1.92E-12 1.53E+10
  7.10E+06-1.33E+04 4.54E-01 1.33E+04 2.35E-16 5.86E+10-1.03E-18 6.82E-16-1.88E-03 1.77E-03 1.11E-04 1.44E-12 1.38E+10
  7.20E+06-1.14E+04 3.18E-01 1.14E+04 1.02E-16 5.21E+10-7.84E-18 4.54E-16-1.67E-03 1.58E-03 9.20E-05 1.08E-12 1.23E+10
  7.30E+06-9.69E+03 2.11E-01 9.69E+03 4.28E-17 4.55E+10-4.05E-17 3.00E-16-1.40E-03 1.32E-03 7.61E-05 7.89E-13 1.09E+10
  7.40E+06-8.22E+03 1.37E-01 8.22E+03 1.77E-17 3.91E+10 3.29E-17 1.99E-16-1.12E-03 1.06E-03 6.27E-05 5.78E-13 9.57E+09
  7.50E+06-6.95E+03 8.83E-02 6.95E+03 7.27E-18 3.32E+10 4.19E-18 1.32E-16-8.80E-04 8.29E-04 5.15E-05 4.22E-13 8.37E+09
  7.60E+06-5.85E+03 5.63E-02 5.85E+03 2.98E-18 2.78E+10 1.96E-18 8.83E-17-6.75E-04 6.33E-04 4.22E-05 3.07E-13 7.29E+09
  7.70E+06-4.92E+03 3.56E-02 4.92E+03 1.22E-18 2.31E+10 5.06E-19 5.92E-17-5.08E-04 4.73E-04 3.45E-05 2.23E-13 6.31E+09
  7.80E+06-4.12E+03 2.23E-02 4.12E+03 4.97E-19 1.90E+10 1.69E-19 3.99E-17-3.75E-04 3.47E-04 2.82E-05 1.61E-13 5.44E+09
  7.90E+06-3.45E+03 1.39E-02 3.45E+03 2.02E-19 1.56E+10 1.87E-20 2.70E-17-2.73E-04 2.50E-04 2.29E-05 1.17E-13 4.68E+09
  8.00E+06-2.88E+03 8.59E-03 2.88E+03 8.21E-20 1.27E+10 4.67E-21 1.84E-17-1.96E-04 1.77E-04 1.86E-05 8.39E-14 4.01E+09
  8.10E+06-2.40E+03 5.28E-03 2.40E+03 3.33E-20 1.03E+10 7.66E-22 1.26E-17-1.39E-04 1.24E-04 1.51E-05 6.03E-14 3.43E+09
  8.20E+06-1.99E+03 3.23E-03 1.99E+03 1.35E-20 8.32E+09 2.67E-22 8.63E-18-9.75E-05 8.54E-05 1.22E-05 4.33E-14 2.92E+09
  8.30E+06-1.65E+03 1.97E-03 1.65E+03 5.43E-21 6.70E+09 5.09E-23 5.97E-18-6.81E-05 5.83E-05 9.78E-06 3.11E-14 2.49E+09
  8.40E+06-1.37E+03 1.20E-03 1.37E+03 2.19E-21 5.39E+09 1.96E-23 4.15E-18-4.72E-05 3.94E-05 7.84E-06 2.23E-14 2.11E+09
  8.50E+06-1.13E+03 7.24E-04 1.13E+03 8.80E-22 4.33E+09 5.44E-24 2.90E-18-3.27E-05 2.64E-05 6.26E-06 1.60E-14 1.79E+09
  8.60E+06-9.31E+02 4.37E-04 9.31E+02 3.53E-22 3.47E+09 1.07E-24 2.05E-18-2.26E-05 1.76E-05 4.98E-06 1.15E-14 1.52E+09
  8.70E+06-7.64E+02 2.64E-04 7.64E+02 1.41E-22 2.79E+09 2.82E-25 1.45E-18-1.56E-05 1.17E-05 3.93E-06 8.24E-15 1.28E+09
  8.80E+06-6.25E+02 1.59E-04 6.25E+02 5.65E-23 2.24E+09 8.15E-26 1.04E-18-1.08E-05 7.68E-06 3.09E-06 5.93E-15 1.09E+09
  8.90E+06-5.09E+02 9.52E-05 5.09E+02 2.25E-23 1.79E+09 2.49E-26 7.49E-19-7.45E-06 5.04E-06 2.41E-06 4.27E-15 9.17E+08
  9.00E+06-4.12E+02 5.72E-05 4.12E+02 8.96E-24 1.44E+09 7.40E-27 5.45E-19-5.16E-06 3.30E-06 1.86E-06 3.08E-15 7.74E+08
  9.10E+06-3.31E+02 3.43E-05 3.31E+02 3.55E-24 1.16E+09 3.17E-27 4.01E-19-3.58E-06 2.15E-06 1.42E-06 2.22E-15 6.53E+08
  9.20E+06-2.63E+02 2.06E-05 2.63E+02 1.41E-24 9.40E+08 1.42E-27 2.97E-19-2.48E-06 1.40E-06 1.07E-06 1.60E-15 5.51E+08
  9.30E+06-2.07E+02 1.23E-05 2.07E+02 5.56E-25 7.63E+08 7.12E-28 2.23E-19-1.71E-06 9.15E-07 7.97E-07 1.16E-15 4.65E+08
  9.40E+06-1.59E+02 7.40E-06 1.59E+02 2.19E-25 6.22E+08 3.55E-28 1.69E-19-1.18E-06 5.95E-07 5.80E-07 8.40E-16 3.93E+08
  9.50E+06-1.20E+02 4.44E-06 1.20E+02 8.62E-26 5.10E+08 1.84E-28 1.30E-19-7.97E-07 3.87E-07 4.10E-07 6.09E-16 3.33E+08
  9.60E+06-8.70E+01 2.67E-06 8.70E+01 3.39E-26 4.21E+08 1.02E-28 1.01E-19-5.29E-07 2.50E-07 2.79E-07 4.41E-16 2.82E+08
  9.70E+06-5.93E+01 1.61E-06 5.93E+01 1.33E-26 3.51E+08 5.34E-29 7.91E-20-3.37E-07 1.60E-07 1.78E-07 3.20E-16 2.40E+08
  9.80E+06-3.60E+01 9.67E-07 3.60E+01 5.19E-27 2.96E+08 2.76E-29 6.26E-20-1.98E-07 9.67E-08 1.01E-07 2.32E-16 2.05E+08
  9.90E+06-1.65E+01 5.70E-07 1.65E+01 1.90E-27 2.52E+08 1.21E-29 4.99E-20-9.07E-08 4.75E-08 4.33E-08 1.68E-16 1.76E+08
  1.00E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  1.00E+07 6.74E-02-2.26E-09-5.80E-02-5.16E-30 2.18E+08-1.80E-31 2.55E-18 1.45E-09-1.22E-09-9.28E-07 2.90E-17 1.52E+08

     Z        SO4AER  
  0.00E+00-2.53E+07
  1.00E+05-5.28E+08
  2.00E+05-1.00E+09
  3.00E+05-1.13E+09
  4.00E+05-1.12E+09
  5.00E+05-1.02E+09
  6.00E+05-8.60E+08
  7.00E+05-6.70E+08
  8.00E+05-4.59E+08
  9.00E+05-2.50E+08
  1.00E+06-9.17E+07
  1.10E+06-3.82E+07
  1.20E+06-6.62E+06
  1.30E+06-6.81E+05
  1.40E+06-4.28E+04
  1.50E+06-1.87E+03
  1.60E+06-6.30E+01
  1.70E+06-1.62E+00
  1.80E+06 8.38E-09
  1.90E+06 1.02E-08
  2.00E+06 1.72E-08
  2.10E+06 6.98E-09
  2.20E+06 6.75E-09
  2.30E+06 5.12E-09
  2.40E+06 6.98E-10
  2.50E+06-3.03E-09
  2.60E+06-5.36E-09
  2.70E+06-4.19E-09
  2.80E+06-2.68E-09
  2.90E+06-1.40E-09
  3.00E+06-6.98E-10
  3.10E+06-4.66E-10
  3.20E+06 2.33E-10
  3.30E+06 8.15E-10
  3.40E+06 3.49E-10
  3.50E+06-3.49E-10
  3.60E+06-2.91E-10
  3.70E+06-3.49E-10
  3.80E+06-3.20E-10
  3.90E+06-2.62E-10
  4.00E+06-5.82E-11
  4.10E+06-8.73E-11
  4.20E+06-2.91E-11
  4.30E+06 5.82E-11
  4.40E+06 4.37E-11
  4.50E+06 4.37E-11
  4.60E+06 7.28E-12
  4.70E+06 1.82E-11
  4.80E+06 3.64E-12
  4.90E+06 0.00E+00
  5.00E+06 2.25E+02
  5.10E+06 9.43E+01
  5.20E+06 4.59E+01
  5.30E+06 3.70E+01
  5.40E+06 3.33E+01
  5.50E+06 2.01E+01
  5.60E+06 3.28E+00
  5.70E+06 1.13E+00
  5.80E+06 2.34E+00
  5.90E+06 2.80E-01
  6.00E+06-3.53E-01
  6.10E+06-2.29E-01
  6.20E+06-2.28E-01
  6.30E+06-1.90E-01
  6.40E+06-6.46E-02
  6.50E+06-4.58E-02
  6.60E+06-2.84E-02
  6.70E+06-1.57E-02
  6.80E+06-7.90E-03
  6.90E+06-3.66E-03
  7.00E+06-1.56E-03
  7.10E+06-6.16E-04
  7.20E+06-1.60E-04
  7.30E+06-6.44E-05
  7.40E+06-1.99E-05
  7.50E+06-4.38E-06
  7.60E+06-6.73E-07
  7.70E+06-6.98E-08
  7.80E+06-4.64E-09
  7.90E+06-1.85E-10
  8.00E+06-4.12E-12
  8.10E+06-4.66E-14
  8.20E+06-2.41E-16
  8.30E+06-5.04E-19
  8.40E+06-3.68E-22
  8.50E+06-7.94E-26
  8.60E+06-4.14E-30
  8.70E+06-4.13E-35
  8.80E+06-6.01E-41
  8.90E+06-9.31E-48
  9.00E+06-1.06E-55
  9.10E+06-5.74E-65
  9.20E+06-8.98E-76
  9.30E+06-7.49E-85
  9.40E+06-7.49E-85
  9.50E+06-7.49E-85
  9.60E+06-7.49E-85
  9.70E+06-7.49E-85
  9.80E+06-7.49E-85
  9.90E+06-7.49E-85
  1.00E+07 0.00E+00
  1.00E+07-7.49E-85

 RAINOUT RATE, PHIDEP, TLOSS AND LOWER B.C.

 FOLLOWED BY TP, TL, FUP, FLOW, CON


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
           7.22E+08 0.00E+00 0.00E+00 5.66E+06 1.41E+08 1.99E+10 0.00E+00 0.00E+00 0.00E+00 0.00E+00 2.97E+04 7.32E+09
           2.21E+08 5.03E+04 0.00E+00 3.32E+06 3.74E+08 6.08E+09 1.17E+09 1.95E+02 4.98E+08 0.00E+00 0.00E+00 2.13E+09
           9.43E+08 5.03E+04 1.46E+10 8.98E+06 5.15E+08 2.60E+10 1.17E+09 1.95E+02 4.98E+08 0.00E+00 2.97E+04 9.45E+09
              0        0        1        0        0        0        0        0        0        2        2        0

           1.05E+11 5.63E+14 8.49E+11 2.51E+12 2.28E+12 3.29E+11 5.61E+14 1.86E+12 2.05E+10 0.00E+00 4.16E+11 2.30E+11
           1.04E+11 5.63E+14 7.07E+11 2.47E+12 2.28E+12 3.24E+11 5.61E+14 1.82E+12 2.00E+10 1.14E+11 6.36E+11 2.28E+11
          -3.85E-07-5.87E+08 1.09E+02-8.84E+00 1.37E-04-1.07E-14 1.24E-02 4.54E+06 3.41E+07 1.46E-01-1.52E+08-3.08E-17
          -2.24E+08 4.21E+08-1.46E+10-2.47E+09-3.76E+08-6.07E+09-1.17E+09-2.45E+09-4.06E+08 1.14E+11 2.21E+11-2.13E+09
           1.32E+08-2.55E+11 1.28E+11 3.49E+10-3.25E+07-4.00E+08-4.90E+10 3.35E+10 1.40E+06 1.59E+06 1.36E+09-1.32E+08

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
