 1.99679E-20 3.22933E-17 3.92025E-15 3.91895E-12 1.95260E-12 3.24616E-12 1.04935E-10 6.34636E-17
 2.39874E-04 2.15873E-27 8.89407E-28 5.73620E-21 2.77884E-19 6.14393E-18 1.99762E-27 4.30219E-04
 9.30719E-13 3.35021E-10 1.21088E-06 1.28653E-10 8.36724E-11 9.55718E-11 2.48711E-09 7.28392E-13
 2.42389E-07 1.41363E-08 2.85051E-08 4.11824E-13 2.32810E-13 1.06670E-13 2.18259E-12 1.28236E-13
 2.02787E-14 1.16510E-13 8.29378E-16 1.10767E-16 1.16221E-20 1.40200E-17 2.70035E-15 2.95103E-12
 2.05629E-12 2.49799E-12 1.06542E-10 3.32402E-17 2.39881E-04 2.96575E-27 1.24573E-27 6.74028E-21
 3.17242E-19 6.10135E-18 2.61163E-27 4.30179E-04 8.10417E-13 3.83285E-10 1.18145E-06 1.47494E-10
 9.49739E-11 1.04510E-10 2.07558E-09 1.10750E-12 2.74560E-07 1.24683E-08 3.17660E-08 3.46746E-13
 1.98808E-13 7.78028E-14 2.13447E-12 1.19544E-13 1.67666E-14 9.39567E-14 6.56570E-16 8.68768E-17
 6.76208E-21 6.02818E-18 1.90146E-15 2.19709E-12 2.14511E-12 1.91293E-12 1.07787E-10 1.74083E-17
 2.39890E-04 4.00383E-27 1.71923E-27 8.01663E-21 3.64968E-19 6.04998E-18 3.44925E-27 4.30136E-04
 7.30390E-13 4.41162E-10 1.14805E-06 1.68212E-10 1.07386E-10 1.13905E-10 1.74359E-09 1.68322E-12
 3.10487E-07 1.08868E-08 3.57896E-08 2.89339E-13 1.68184E-13 5.69199E-14 2.09367E-12 1.11846E-13
 1.38231E-14 7.54875E-14 5.20421E-16 6.80428E-17 3.93519E-21 2.57133E-18 1.36855E-15 1.62291E-12
 2.21906E-12 1.45902E-12 1.08735E-10 9.11636E-18 2.39901E-04 5.33663E-27 2.34502E-27 9.61689E-21
 4.22171E-19 5.98868E-18 4.59723E-27 4.30089E-04 7.26993E-13 5.09792E-10 1.11078E-06 1.91509E-10
 1.21633E-10 1.24855E-10 1.47110E-09 2.56976E-12 3.50141E-07 9.36760E-09 4.11295E-08 2.38593E-13
 1.40159E-13 4.17815E-14 2.05812E-12 1.05343E-13 1.13951E-14 6.08019E-14 4.15875E-16 5.35623E-17
 2.31310E-21 1.08533E-18 1.00642E-15 1.19452E-12 2.27509E-12 1.10696E-12 1.09453E-10 4.78150E-18
 2.39914E-04 7.08939E-27 3.17908E-27 1.15524E-20 4.89101E-19 5.91718E-18 6.17130E-27 4.30038E-04
 8.50710E-13 5.89230E-10 1.06994E-06 2.18845E-10 1.39140E-10 1.39456E-10 1.24182E-09 3.96688E-12
 3.93218E-07 7.91009E-09 4.87014E-08 1.94084E-13 1.14431E-13 3.08171E-14 2.02589E-12 1.00521E-13
 9.43669E-15 4.96585E-14 3.39050E-16 4.28742E-17 1.39865E-21 4.51298E-19 7.56766E-16 8.81284E-13
 2.30826E-12 8.33565E-13 1.10000E-10 2.52207E-18 2.39930E-04 9.51250E-27 4.31755E-27 1.37481E-20
 5.64493E-19 5.83685E-18 8.31823E-27 4.29983E-04 1.13354E-12 6.78788E-10 1.02540E-06 2.52300E-10
 1.61944E-10 1.60652E-10 1.04495E-09 6.22848E-12 4.39828E-07 6.51787E-09 5.98407E-08 1.55301E-13
 9.09617E-14 2.28016E-14 1.99506E-12 9.77508E-14 7.88429E-15 4.15564E-14 2.85089E-16 3.52684E-17
 8.84474E-22 1.84541E-19 5.80427E-16 6.55975E-13 2.31472E-12 6.22447E-13 1.10423E-10 1.34429E-18
 2.39949E-04 1.30713E-26 5.92655E-27 1.60741E-20 6.46932E-19 5.74924E-18 1.12407E-26 4.29922E-04
 1.54749E-12 7.78754E-10 9.76902E-07 2.93922E-10 1.92155E-10 1.91495E-10 8.75650E-10 9.96762E-12
 4.90196E-07 5.21204E-09 7.61691E-08 1.21811E-13 7.01010E-14 1.68861E-14 1.96472E-12 9.69119E-14
 6.65398E-15 3.57043E-14 2.47672E-16 2.98774E-17 5.86460E-22 7.46875E-20 4.52902E-16 4.95151E-13
 2.29596E-12 4.62408E-13 1.10755E-10 7.26603E-19 2.39972E-04 1.84923E-26 8.25670E-27 1.84421E-20
 7.36409E-19 5.65442E-18 1.52297E-26 4.29853E-04 1.99735E-12 8.92484E-10 9.24541E-07 3.44930E-10
 2.31092E-10 2.33851E-10 7.32819E-10 1.61999E-11 5.44129E-07 4.03602E-09 9.92786E-08 9.33991E-14
 5.24050E-14 1.25221E-14 1.93534E-12 9.72152E-14 5.65656E-15 3.11843E-14 2.19723E-16 2.58090E-17
 4.00721E-22 3.04048E-20 3.59562E-16 3.79870E-13 2.26079E-12 3.44523E-13 1.11016E-10 3.98495E-19
