
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   5.350E+06 8.681E+01 3.686E+15 1.080E-01 5.870E+02 9.001E+04 2.902E-08 1.659E-08 3.642E-06 2.428E-03 4.168E-05 1.005E-08 4.372E-08 4.044E+12 1.135E+06 1.747E+00 4.855E-07 9.464E-08
   5.450E+06 7.131E+01 3.022E+15 1.039E-01 3.494E+02 1.591E+05 3.996E-08 1.836E-08 3.773E-06 2.436E-03 4.169E-05 2.161E-08 3.065E-08 3.313E+12 4.570E+05 2.927E+00 4.868E-07 9.597E-08
   5.550E+06 5.860E+01 2.478E+15 9.067E-02 2.076E+02 2.220E+05 5.376E-08 2.022E-08 3.905E-06 2.443E-03 4.170E-05 3.667E-08 2.146E-08 2.709E+12 2.259E+05 4.453E+00 4.881E-07 9.721E-08
   5.650E+06 4.820E+01 2.027E+15 7.130E-02 1.239E+02 2.556E+05 7.091E-08 2.217E-08 4.039E-06 2.461E-03 4.170E-05 5.123E-08 1.513E-08 2.204E+12 1.245E+05 6.083E+00 4.892E-07 9.833E-08
   5.750E+06 3.969E+01 1.659E+15 5.200E-02 7.482E+01 2.570E+05 9.188E-08 2.421E-08 4.174E-06 2.481E-03 4.171E-05 6.245E-08 1.080E-08 1.787E+12 7.218E+04 7.611E+00 4.902E-07 9.933E-08
   5.850E+06 3.273E+01 1.358E+15 3.600E-02 4.569E+01 2.341E+05 1.173E-07 2.632E-08 4.311E-06 2.503E-03 4.172E-05 6.883E-08 7.803E-09 1.443E+12 4.268E+04 8.933E+00 4.910E-07 1.002E-07
   5.950E+06 2.703E+01 1.110E+15 2.397E-02 2.813E+01 1.953E+05 1.482E-07 2.850E-08 4.447E-06 2.535E-03 4.173E-05 6.938E-08 5.698E-09 1.156E+12 2.524E+04 1.000E+01 4.917E-07 1.010E-07
   6.050E+06 2.237E+01 9.096E+14 1.578E-02 1.756E+01 1.534E+05 1.862E-07 3.077E-08 4.581E-06 2.566E-03 4.173E-05 6.570E-08 4.214E-09 9.230E+11 1.499E+04 1.091E+01 4.923E-07 1.016E-07
   6.150E+06 1.856E+01 7.452E+14 1.038E-02 1.109E+01 1.132E+05 2.338E-07 3.337E-08 4.712E-06 2.602E-03 4.173E-05 5.839E-08 3.159E-09 7.317E+11 8.859E+03 1.174E+01 4.928E-07 1.022E-07
   6.250E+06 1.543E+01 6.115E+14 6.953E-03 7.097E+00 7.959E+04 2.945E-07 3.671E-08 4.839E-06 2.638E-03 4.174E-05 4.934E-08 2.399E-09 5.769E+11 5.224E+03 1.268E+01 4.932E-07 1.026E-07
   6.350E+06 1.286E+01 5.031E+14 4.796E-03 4.609E+00 5.383E+04 3.721E-07 4.123E-08 4.959E-06 2.672E-03 4.174E-05 4.004E-08 1.848E-09 4.529E+11 3.082E+03 1.387E+01 4.935E-07 1.030E-07
   6.450E+06 1.075E+01 4.142E+14 3.395E-03 3.029E+00 3.487E+04 4.686E-07 4.725E-08 5.072E-06 2.709E-03 4.174E-05 3.107E-08 1.442E-09 3.536E+11 1.810E+03 1.536E+01 4.938E-07 1.033E-07
   6.550E+06 9.009E+00 3.420E+14 2.448E-03 2.013E+00 2.197E+04 5.829E-07 5.471E-08 5.176E-06 2.744E-03 4.174E-05 2.341E-08 1.137E-09 2.751E+11 1.066E+03 1.709E+01 4.940E-07 1.035E-07
   6.650E+06 7.570E+00 2.830E+14 1.779E-03 1.353E+00 1.349E+04 7.102E-07 6.323E-08 5.271E-06 2.778E-03 4.174E-05 1.716E-08 9.073E-10 2.136E+11 6.288E+02 1.891E+01 4.941E-07 1.037E-07
   6.750E+06 6.379E+00 2.345E+14 1.291E-03 9.192E-01 8.042E+03 8.436E-07 7.227E-08 5.354E-06 2.809E-03 4.175E-05 1.221E-08 7.322E-10 1.655E+11 3.712E+02 2.064E+01 4.943E-07 1.039E-07
   6.850E+06 5.391E+00 1.949E+14 9.339E-04 6.324E-01 4.695E+03 9.757E-07 8.126E-08 5.426E-06 2.819E-03 4.175E-05 8.546E-09 5.980E-10 1.284E+11 2.208E+02 2.211E+01 4.944E-07 1.040E-07
   6.950E+06 4.570E+00 1.619E+14 6.712E-04 4.392E-01 2.651E+03 1.101E-06 8.972E-08 5.488E-06 2.825E-03 4.175E-05 5.797E-09 4.944E-10 9.955E+10 1.310E+02 2.330E+01 4.945E-07 1.041E-07
   7.050E+06 3.890E+00 1.339E+14 4.790E-04 3.071E-01 1.427E+03 1.215E-06 9.745E-08 5.540E-06 2.831E-03 4.175E-05 3.764E-09 4.139E-10 7.694E+10 7.692E+01 2.422E+01 4.945E-07 1.041E-07
