
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   3.450E+06 6.118E+03 1.820E+17 9.725E+03 1.420E+02 2.397E+08 6.164E-49 3.052E-11 2.001E-10 1.242E-04 7.548E-06 1.061E-05 3.900E-06 5.807E+16 5.323E+06 4.004E+01 5.839E-08 2.182E-09
   3.550E+06 5.329E+03 1.568E+17 1.028E+04 1.588E+02 2.490E+08 1.115E-44 3.950E-11 2.555E-10 1.557E-04 8.384E-06 1.020E-05 3.963E-06 5.003E+16 6.321E+06 4.847E+01 7.002E-08 2.627E-09
   3.650E+06 4.649E+03 1.354E+17 1.069E+04 1.734E+02 2.549E+08 5.837E-41 4.994E-11 3.185E-10 1.945E-04 9.336E-06 9.681E-06 4.022E-06 4.318E+16 7.430E+06 5.771E+01 8.192E-08 3.091E-09
   3.750E+06 4.062E+03 1.170E+17 1.099E+04 1.854E+02 2.581E+08 1.065E-37 6.174E-11 3.887E-10 2.427E-04 1.041E-05 9.088E-06 4.077E-06 3.733E+16 8.666E+06 6.788E+01 9.376E-08 3.564E-09
   3.850E+06 3.554E+03 1.013E+17 1.120E+04 1.948E+02 2.597E+08 7.839E-35 7.472E-11 4.658E-10 3.039E-04 1.160E-05 8.432E-06 4.127E-06 3.232E+16 1.005E+07 7.917E+01 1.053E-07 4.040E-09
   3.950E+06 3.114E+03 8.784E+16 1.135E+04 2.015E+02 2.599E+08 2.594E-32 8.853E-11 5.496E-10 3.825E-04 1.293E-05 7.736E-06 4.174E-06 2.802E+16 1.157E+07 9.177E+01 1.163E-07 4.513E-09
   4.050E+06 2.733E+03 7.626E+16 1.142E+04 2.058E+02 2.586E+08 4.290E-30 1.028E-10 6.402E-10 4.823E-04 1.438E-05 7.031E-06 4.214E-06 2.433E+16 1.318E+07 1.056E+02 1.266E-07 4.980E-09
   4.150E+06 2.401E+03 6.631E+16 1.136E+04 2.081E+02 2.547E+08 3.881E-28 1.170E-10 7.384E-10 6.044E-04 1.594E-05 6.355E-06 4.250E-06 2.115E+16 1.474E+07 1.200E+02 1.361E-07 5.440E-09
   4.250E+06 2.113E+03 5.778E+16 1.114E+04 2.092E+02 2.478E+08 2.067E-26 1.309E-10 8.458E-10 7.464E-04 1.757E-05 5.747E-06 4.280E-06 1.843E+16 1.608E+07 1.345E+02 1.449E-07 5.896E-09
   4.350E+06 1.862E+03 5.044E+16 1.074E+04 2.094E+02 2.374E+08 6.943E-25 1.443E-10 9.646E-10 9.031E-04 1.923E-05 5.212E-06 4.304E-06 1.609E+16 1.705E+07 1.481E+02 1.530E-07 6.350E-09
   4.450E+06 1.642E+03 4.415E+16 1.019E+04 2.095E+02 2.241E+08 1.546E-23 1.569E-10 1.098E-09 1.068E-03 2.089E-05 4.753E-06 4.321E-06 1.408E+16 1.763E+07 1.601E+02 1.606E-07 6.807E-09
   4.550E+06 1.450E+03 3.872E+16 9.479E+03 2.097E+02 2.078E+08 2.405E-22 1.689E-10 1.250E-09 1.234E-03 2.248E-05 4.347E-06 4.333E-06 1.235E+16 1.778E+07 1.697E+02 1.676E-07 7.271E-09
   4.650E+06 1.281E+03 3.405E+16 8.682E+03 2.104E+02 1.899E+08 2.711E-21 1.802E-10 1.423E-09 1.397E-03 2.399E-05 3.993E-06 4.340E-06 1.086E+16 1.760E+07 1.766E+02 1.742E-07 7.747E-09
   4.750E+06 1.132E+03 3.000E+16 7.820E+03 2.115E+02 1.710E+08 2.302E-20 1.909E-10 1.624E-09 1.551E-03 2.539E-05 3.674E-06 4.341E-06 9.568E+15 1.714E+07 1.806E+02 1.805E-07 8.238E-09
   4.850E+06 1.001E+03 2.649E+16 6.941E+03 2.132E+02 1.518E+08 1.519E-19 2.012E-10 1.856E-09 1.693E-03 2.667E-05 3.386E-06 4.338E-06 8.446E+15 1.648E+07 1.818E+02 1.864E-07 8.747E-09
   4.950E+06 8.852E+02 2.342E+16 6.086E+03 2.155E+02 1.334E+08 8.007E-19 2.111E-10 2.125E-09 1.822E-03 2.782E-05 3.124E-06 4.331E-06 7.468E+15 1.569E+07 1.806E+02 1.921E-07 9.276E-09
   5.050E+06 7.829E+02 2.073E+16 5.273E+03 2.181E+02 1.159E+08 3.463E-18 2.207E-10 2.436E-09 1.938E-03 2.883E-05 2.884E-06 4.319E-06 6.610E+15 1.482E+07 1.772E+02 1.976E-07 9.827E-09
   5.150E+06 6.922E+02 1.838E+16 4.535E+03 2.211E+02 1.000E+08 1.251E-17 2.300E-10 2.795E-09 2.039E-03 2.972E-05 2.668E-06 4.304E-06 5.861E+15 1.392E+07 1.724E+02 2.029E-07 1.040E-08
   5.250E+06 6.118E+02 1.630E+16 3.859E+03 2.241E+02 8.550E+07 3.883E-17 2.394E-10 3.208E-09 2.128E-03 3.050E-05 2.466E-06 4.287E-06 5.196E+15 1.300E+07 1.660E+02 2.080E-07 1.100E-08
   5.350E+06 5.406E+02 1.447E+16 3.271E+03 2.276E+02 7.285E+07 1.047E-16 2.486E-10 3.686E-09 2.203E-03 3.117E-05 2.284E-06 4.266E-06 4.615E+15 1.211E+07 1.590E+02 2.130E-07 1.162E-08
   5.450E+06 4.773E+02 1.285E+16 2.748E+03 2.310E+02 6.155E+07 2.529E-16 2.580E-10 4.237E-09 2.268E-03 3.175E-05 2.112E-06 4.244E-06 4.096E+15 1.124E+07 1.511E+02 2.179E-07 1.227E-08
   5.550E+06 4.211E+02 1.141E+16 2.298E+03 2.351E+02 5.181E+07 5.541E-16 2.675E-10 4.881E-09 2.323E-03 3.225E-05 1.955E-06 4.219E-06 3.639E+15 1.041E+07 1.428E+02 2.226E-07 1.294E-08
   5.650E+06 3.712E+02 1.014E+16 1.910E+03 2.397E+02 4.336E+07 1.128E-15 2.774E-10 5.641E-09 2.368E-03 3.267E-05 1.806E-06 4.193E-06 3.231E+15 9.628E+06 1.342E+02 2.272E-07 1.364E-08
   5.750E+06 3.270E+02 8.995E+15 1.577E+03 2.455E+02 3.608E+07 2.171E-15 2.880E-10 6.551E-09 2.407E-03 3.303E-05 1.666E-06 4.165E-06 2.868E+15 8.895E+06 1.255E+02 2.318E-07 1.437E-08
   5.850E+06 2.877E+02 7.991E+15 1.300E+03 2.531E+02 2.999E+07 3.950E-15 2.990E-10 7.657E-09 2.438E-03 3.334E-05 1.539E-06 4.136E-06 2.547E+15 8.231E+06 1.170E+02 2.362E-07 1.514E-08
   5.950E+06 2.528E+02 7.091E+15 1.065E+03 2.625E+02 2.477E+07 6.886E-15 3.112E-10 9.017E-09 2.464E-03 3.360E-05 1.418E-06 4.105E-06 2.260E+15 7.621E+06 1.086E+02 2.405E-07 1.594E-08
   6.050E+06 2.219E+02 6.286E+15 8.665E+02 2.740E+02 2.033E+07 1.149E-14 3.247E-10 1.070E-08 2.485E-03 3.381E-05 1.302E-06 4.074E-06 2.004E+15 7.070E+06 1.002E+02 2.448E-07 1.680E-08
