
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   5.750E+06 1.312E+02 4.525E+15 4.726E-01 1.383E+04 1.076E+04 1.184E-09 7.257E-09 2.887E-06 2.800E-03 4.073E-05 8.491E-10 1.059E-06 1.456E+13 2.266E+07 2.762E-01 4.472E-07 7.778E-08
   5.850E+06 1.118E+02 3.857E+15 3.960E-01 1.077E+04 8.479E+03 1.527E-09 8.024E-09 3.007E-06 2.800E-03 4.075E-05 7.852E-10 9.285E-07 1.242E+13 1.961E+07 3.097E-01 4.493E-07 7.948E-08
   5.950E+06 9.531E+01 3.288E+15 3.558E-01 8.259E+03 6.878E+03 2.159E-09 8.869E-09 3.114E-06 2.800E-03 4.076E-05 7.471E-10 8.066E-07 1.059E+13 1.655E+07 3.758E-01 4.512E-07 8.113E-08
   6.050E+06 8.125E+01 2.803E+15 3.412E-01 6.263E+03 5.577E+03 3.248E-09 9.799E-09 3.212E-06 2.800E-03 4.077E-05 7.106E-10 6.958E-07 9.034E+12 1.414E+07 4.901E-01 4.531E-07 8.271E-08
   6.150E+06 6.926E+01 2.389E+15 3.422E-01 4.684E+03 4.806E+03 4.973E-09 1.082E-08 3.302E-06 2.800E-03 4.078E-05 7.184E-10 5.937E-07 7.704E+12 1.294E+07 6.756E-01 4.548E-07 8.424E-08
   6.250E+06 5.905E+01 2.037E+15 3.754E-01 3.374E+03 1.098E+04 7.498E-09 1.193E-08 3.389E-06 2.800E-03 4.079E-05 1.925E-09 4.888E-07 6.570E+12 4.530E+06 1.056E+00 4.565E-07 8.570E-08
   6.350E+06 5.034E+01 1.737E+15 4.516E-01 2.398E+03 3.095E+04 1.096E-08 1.313E-08 3.473E-06 2.800E-03 4.080E-05 6.365E-09 3.976E-07 5.600E+12 1.116E+06 1.832E+00 4.581E-07 8.712E-08
   6.450E+06 4.292E+01 1.481E+15 4.937E-01 1.708E+03 5.215E+04 1.547E-08 1.442E-08 3.558E-06 2.801E-03 4.081E-05 1.258E-08 3.242E-07 4.768E+12 4.676E+05 2.880E+00 4.596E-07 8.847E-08
   6.550E+06 3.660E+01 1.262E+15 4.913E-01 1.222E+03 6.853E+04 2.116E-08 1.579E-08 3.645E-06 2.801E-03 4.082E-05 1.938E-08 2.656E-07 4.054E+12 2.499E+05 4.104E+00 4.610E-07 8.977E-08
   6.650E+06 3.121E+01 1.076E+15 4.577E-01 8.800E+02 7.814E+04 2.821E-08 1.723E-08 3.733E-06 2.801E-03 4.082E-05 2.592E-08 2.190E-07 3.442E+12 1.501E+05 5.438E+00 4.622E-07 9.101E-08
   6.750E+06 2.661E+01 9.179E+14 4.078E-01 6.385E+02 8.106E+04 3.686E-08 1.874E-08 3.824E-06 2.801E-03 4.083E-05 3.153E-08 1.819E-07 2.917E+12 9.566E+04 6.841E+00 4.634E-07 9.218E-08
   6.850E+06 2.269E+01 7.828E+14 3.530E-01 4.672E+02 7.846E+04 4.735E-08 2.031E-08 3.918E-06 2.801E-03 4.084E-05 3.578E-08 1.523E-07 2.467E+12 6.285E+04 8.293E+00 4.645E-07 9.328E-08
