
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   2.350E+06 2.936E+04 1.090E+18 7.455E+03 6.518E+03 3.163E+08 1.436E-17 1.002E-10 2.957E-09 2.579E-04 1.360E-05 1.125E-06 2.023E-06 5.633E+15 1.021E+07 9.252E+00 1.638E-07 9.614E-09 9.372E-12 2.058E-11 1.036E-10 8.503E-11 1.132E-16 9.443E-11 2.717E-13 4.092E-13 1.800E-10 6.104E-11 2.407E-16 5.104E-07 4.936E-07 6.493E-09
   2.450E+06 2.468E+04 9.143E+17 8.174E+03 7.259E+03 3.358E+08 4.425E-17 1.258E-10 3.810E-09 3.584E-04 1.566E-05 1.025E-06 2.084E-06 4.957E+15 1.239E+07 1.174E+01 1.876E-07 1.125E-08 1.355E-11 2.335E-11 1.030E-10 7.229E-11 2.407E-16 8.606E-11 2.118E-13 1.876E-13 1.460E-10 9.089E-11 5.212E-16 5.154E-07 4.649E-07 4.192E-09
   2.550E+06 2.076E+04 7.672E+17 8.656E+03 7.907E+03 3.454E+08 1.215E-16 1.546E-10 4.819E-09 5.032E-04 1.810E-05 8.947E-07 2.139E-06 4.339E+15 1.482E+07 1.445E+01 2.110E-07 1.292E-08 1.932E-11 2.575E-11 1.004E-10 5.833E-11 5.212E-16 7.508E-11 1.543E-13 7.639E-14 1.120E-10 1.347E-10 1.119E-15 5.221E-07 4.376E-07 2.717E-09
   2.650E+06 1.747E+04 6.443E+17 8.745E+03 8.463E+03 3.404E+08 3.027E-16 1.855E-10 6.003E-09 6.968E-04 2.084E-05 7.582E-07 2.188E-06 3.783E+15 1.723E+07 1.700E+01 2.335E-07 1.462E-08 2.675E-11 2.791E-11 9.581E-11 4.475E-11 1.119E-15 6.484E-11 1.056E-13 2.800E-14 8.057E-11 1.967E-10 2.330E-15 5.310E-07 4.116E-07 1.770E-09
   2.750E+06 1.470E+04 5.420E+17 8.425E+03 8.950E+03 3.214E+08 6.926E-16 2.173E-10 7.403E-09 9.314E-04 2.378E-05 6.368E-07 2.231E-06 3.290E+15 1.932E+07 1.911E+01 2.546E-07 1.632E-08 3.565E-11 3.015E-11 8.958E-11 3.281E-11 2.330E-15 5.733E-11 6.831E-14 9.387E-15 5.425E-11 2.821E-10 4.689E-15 5.425E-07 3.873E-07 1.163E-09
   2.850E+06 1.237E+04 4.565E+17 7.812E+03 9.398E+03 2.936E+08 1.471E-15 2.495E-10 9.086E-09 1.192E-03 2.679E-05 5.396E-07 2.266E-06 2.855E+15 2.092E+07 2.070E+01 2.743E-07 1.803E-08 4.582E-11 3.282E-11 8.201E-11 2.307E-11 4.689E-15 5.283E-11 4.211E-14 2.917E-15 3.432E-11 3.981E-10 9.135E-15 5.570E-07 3.648E-07 7.724E-10
   2.950E+06 1.041E+04 3.850E+17 7.038E+03 9.841E+03 2.616E+08 2.918E-15 2.823E-10 1.114E-08 1.462E-03 2.975E-05 4.646E-07 2.294E-06 2.474E+15 2.202E+07 2.183E+01 2.928E-07 1.977E-08 5.718E-11 3.617E-11 7.339E-11 1.561E-11 9.135E-15 5.084E-11 2.499E-14 8.512E-16 2.055E-11 5.537E-10 1.727E-14 5.751E-07 3.438E-07 5.168E-10
   3.050E+06 8.756E+03 3.253E+17 6.193E+03 1.030E+04 2.286E+08 5.433E-15 3.158E-10 1.369E-08 1.730E-03 3.261E-05 4.062E-07 2.314E-06 2.141E+15 2.272E+07 2.250E+01 3.101E-07 2.156E-08 6.984E-11 4.034E-11 6.453E-11 1.027E-11 1.727E-14 5.089E-11 1.451E-14 2.399E-16 1.187E-11 7.582E-10 3.180E-14 5.969E-07 3.243E-07 3.491E-10
   3.150E+06 7.357E+03 2.750E+17 5.325E+03 1.078E+04 1.958E+08 9.547E-15 3.505E-10 1.685E-08 1.987E-03 3.532E-05 3.583E-07 2.328E-06 1.850E+15 2.311E+07 2.270E+01 3.264E-07 2.341E-08 8.405E-11 4.547E-11 5.633E-11 6.681E-12 3.180E-14 5.265E-11 8.377E-15 6.715E-17 6.734E-12 1.020E-09 5.719E-14 6.225E-07 3.062E-07 2.389E-10
   3.250E+06 6.175E+03 2.326E+17 4.465E+03 1.128E+04 1.640E+08 1.594E-14 3.870E-10 2.077E-08 2.228E-03 3.786E-05 3.165E-07 2.334E-06 1.596E+15 2.330E+07 2.239E+01 3.418E-07 2.534E-08 1.002E-10 5.172E-11 4.914E-11 4.347E-12 5.719E-14 5.599E-11 4.851E-15 1.905E-17 3.810E-12 1.348E-09 1.004E-13 6.523E-07 2.891E-07 1.652E-10
